index,year,week,deaths,year.month,n_days,deaths.s,pop.65to80,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,counter
2011.42,2011,42,796,2011.10,0,796,1927399,12.89,3.81,0,0,0,4.1299180916872945e-4,2
2011.43,2011,43,797,2011.10,0,797,1927399,14.73,8.03,0,0,0,4.1351064309984596e-4,2
2011.44,2011,44,746,2011.10,0,746,1927399,16.03,9.76,0,0,0,3.8705011261290474e-4,2
2011.45,2011,45,786,2011.11,0,786,1927399,10.2,4.34,0,0,0,4.078034698575645e-4,2
2011.46,2011,46,812,2011.11,0,812,1927399,7.8,-0.46,3.46,0.46,0,4.2129315206659336e-4,2
2011.47,2011,47,790,2011.11,0,790,1927399,9.91,4.17,0,0,0,4.098788055820305e-4,2
2011.48,2011,48,817,2011.11,0,817,1927399,10.24,4.37,0,0,0,4.238873217221758e-4,2
2011.49,2011,49,865,2011.12,0,865,1927399,8.01,2.84,0.16000000000000014,0,0,4.4879135041576756e-4,2
2011.50,2011,50,808,2011.12,0,808,1927399,7.34,2.9,0.10000000000000009,0,0,4.192178163421274e-4,2
2011.51,2011,51,837,2011.12,0,837,1927399,8.46,4.27,0,0,0,4.3426400034450574e-4,2
2011.52,2011,52,684,2011.12,-1,798,1927399,9.91,6.57,0,0,0,3.548824088836821e-4,2
2012.1,2012,1,961,2012.01,1,840.875,2030353,9.49,4.93,0,0,0,4.733167089663719e-4,3
2012.2,2012,2,770,2012.01,0,770,2030353,8.53,3.27,0,0,0,3.7924439740281616e-4,3
2012.3,2012,3,766,2012.01,0,766,2030353,7.54,0.61,2.39,0,0,3.7727429663708727e-4,3
2012.4,2012,4,766,2012.01,0,766,2030353,5.84,1.14,1.86,0,0,3.7727429663708727e-4,3
2012.5,2012,5,801,2012.01,0,801,2030353,-3.11,-10.14,13.14,10.14,0,3.9451267833721525e-4,3
2012.6,2012,6,833,2012.02,0,833,2030353,-1.86,-11.57,14.57,11.57,0,4.1027348446304656e-4,3
2012.7,2012,7,834,2012.02,0,834,2030353,7.11,2.49,0.5099999999999998,0,0,4.107660096544788e-4,3
2012.8,2012,8,849,2012.02,0,849,2030353,9.63,2.59,0.41000000000000014,0,0,4.181538875259622e-4,3
2012.9,2012,9,825,2012.02,0,825,2030353,10.64,6.09,0,0,0,0.00040633328293158874,3
2012.10,2012,10,802,2012.03,0,802,2030353,9.91,3.23,0,0,0,3.9500520352864747e-4,3
2012.11,2012,11,859,2012.03,0,859,2030353,11.56,2.54,0.45999999999999996,0,0,4.2307913944028455e-4,3
2012.12,2012,12,828,2012.03,0,828,2030353,16.41,3.13,0,0,0,4.0781085850588545e-4,3
2012.13,2012,13,828,2012.03,0,828,2030353,13.43,2.36,0.6400000000000001,0,0,4.0781085850588545e-4,3
2012.14,2012,14,800,2012.04,0,800,2030353,10.8,1.64,1.36,0,0,3.9402015314578303e-4,3
2012.15,2012,15,799,2012.04,0,799,2030353,11.49,4.03,0,0,0,3.935276279543508e-4,3
2012.16,2012,16,796,2012.04,0,796,2030353,12.17,2.83,0.16999999999999993,0,0,3.920500523800541e-4,3
2012.17,2012,17,782,2012.04,0,782,2030353,14.67,7.86,0,0,0,3.851546997000029e-4,3
2012.18,2012,18,771,2012.04,0,771,2030353,15.66,7.77,0,0,0,3.797369225942484e-4,3
2012.19,2012,19,778,2012.05,0,778,2030353,16.89,7.34,0,0,0,3.83184598934274e-4,3
2012.20,2012,20,759,2012.05,0,759,2030353,16.91,6.91,0,0,0,3.7382662029706166e-4,3
2012.21,2012,21,774,2012.05,0,774,2030353,26.87,14.23,0,0,6.870000000000001,3.812144981685451e-4,3
2012.22,2012,22,764,2012.05,0,764,2030353,18.14,8.6,0,0,0,3.7628924625422277e-4,3
2012.23,2012,23,750,2012.06,0,750,2030353,17.41,9.04,0,0,0,3.693938935741716e-4,3
2012.24,2012,24,775,2012.06,0,775,2030353,18.36,9.59,0,0,0,3.817070233599773e-4,3
2012.25,2012,25,765,2012.06,0,765,2030353,19.67,11.3,0,0,0,3.76781771445655e-4,3
2012.26,2012,26,797,2012.06,0,797,2030353,22.03,13.03,0,0,2.030000000000001,3.9254257757148636e-4,3
2012.27,2012,27,750,2012.07,0,750,2030353,23.61,13.99,0,0,3.6099999999999994,3.693938935741716e-4,3
2012.28,2012,28,712,2012.07,0,712,2030353,19.09,12.81,0,0,0,3.506779362997469e-4,3
2012.29,2012,29,721,2012.07,0,721,2030353,18.99,11.2,0,0,0,3.5511066302263696e-4,3
2012.30,2012,30,770,2012.07,0,770,2030353,25.96,13.27,0,0,5.960000000000001,3.7924439740281616e-4,3
2012.31,2012,31,683,2012.07,0,683,2030353,22.31,12.47,0,0,2.3099999999999987,3.3639470574821226e-4,3
2012.32,2012,32,727,2012.08,0,727,2030353,21.36,11.63,0,0,1.3599999999999994,3.5806581417123035e-4,3
2012.33,2012,33,750,2012.08,0,750,2030353,27.94,15.1,0,0,7.940000000000001,3.693938935741716e-4,3
2012.34,2012,34,721,2012.08,0,721,2030353,23.46,14.16,0,0,3.460000000000001,3.5511066302263696e-4,3
2012.35,2012,35,724,2012.08,0,724,2030353,20.81,10.11,0,0,0.8099999999999987,3.5658823859693363e-4,3
2012.36,2012,36,754,2012.09,0,754,2030353,23.44,11.19,0,0,3.4400000000000013,3.713639943399005e-4,3
2012.37,2012,37,721,2012.09,0,721,2030353,18.77,9.44,0,0,0,3.5511066302263696e-4,3
2012.38,2012,38,715,2012.09,0,715,2030353,16.27,6.8,0,0,0,3.521555118740436e-4,3
2012.39,2012,39,828,2012.09,0,828,2030353,17.21,9.89,0,0,0,4.0781085850588545e-4,3
2012.40,2012,40,767,2012.10,0,767,2030353,16.23,8.41,0,0,0,3.777668218285195e-4,3
2012.41,2012,41,812,2012.10,0,812,2030353,13.47,4.17,0,0,0,3.9993045544296974e-4,3
2012.42,2012,42,841,2012.10,0,841,2030353,16.46,10.6,0,0,0,4.142136859945044e-4,3
2012.43,2012,43,778,2012.10,0,778,2030353,13.46,5.57,0,0,0,3.83184598934274e-4,3
2012.44,2012,44,819,2012.10,0,819,2030353,10.06,3.94,0,0,0,4.0337813178299535e-4,3
2012.45,2012,45,790,2012.11,0,790,2030353,11.1,6.3,0,0,0,0.00038909490123146076,3
2012.46,2012,46,841,2012.11,0,841,2030353,8.57,2.17,0.8300000000000001,0,0,4.142136859945044e-4,3
2012.47,2012,47,839,2012.11,0,839,2030353,10.71,3.51,0,0,0,4.1322863561163995e-4,3
2012.48,2012,48,840,2012.11,0,840,2030353,7.56,0.89,2.11,0,0,4.1372116080307217e-4,3
2012.49,2012,49,864,2012.12,0,864,2030353,4.74,-1.89,4.89,1.89,0,4.2554176539744566e-4,3
2012.50,2012,50,898,2012.12,0,898,2030353,5.93,0.91,2.09,0,0,4.4228762190614147e-4,3
2012.51,2012,51,869,2012.12,0,869,2030353,8.07,4.89,0,0,0,4.280043913546068e-4,3
2012.52,2012,52,1006,2012.12,1,880.25,2030353,10.61,6.07,0,0,0,4.954803425808222e-4,3
2013.1,2013,1,732,2013.01,-1,854,2121525,9.8,6.84,0,0,0,3.4503482164952097e-4,4
2013.2,2013,2,865,2013.01,0,865,2121525,5.71,0.8,2.2,0,0,4.0772557476343666e-4,4
2013.3,2013,3,851,2013.01,0,851,2121525,-1.89,-6.86,9.86,6.86,0,4.0112654811986663e-4,4
2013.4,2013,4,855,2013.01,0,855,2121525,0.01,-5.99,8.99,5.99,0,4.0301198430374376e-4,4
2013.5,2013,5,875,2013.02,0,875,2121525,9.34,4.33,0,0,0,4.1243916522312957e-4,4
2013.6,2013,6,878,2013.02,0,878,2121525,4.93,0.24,2.76,0,0,4.138532423610375e-4,4
2013.7,2013,7,804,2013.02,0,804,2121525,4.01,-1.87,4.87,1.87,0,3.7897267295930996e-4,4
2013.8,2013,8,892,2013.02,0,892,2121525,2.87,-2.59,5.59,2.59,0,4.204522690046075e-4,4
2013.9,2013,9,845,2013.03,0,845,2121525,4.59,0.77,2.23,0,0,3.9829839384405085e-4,4
2013.10,2013,10,871,2013.03,0,871,2121525,10.73,2.51,0.4900000000000002,0,0,4.1055372903925244e-4,4
2013.11,2013,11,862,2013.03,0,862,2121525,4.1,-3.19,6.1899999999999995,3.19,0,4.063114976255288e-4,4
2013.12,2013,12,865,2013.03,0,865,2121525,4.99,-1.4,4.4,1.4,0,4.0772557476343666e-4,4
2013.13,2013,13,854,2013.04,0,854,2121525,4.56,-3.5,6.5,3.5,0,4.025406252577745e-4,4
2013.14,2013,14,859,2013.04,0,859,2121525,7.87,-1.43,4.43,1.43,0,4.0489742048762094e-4,4
2013.15,2013,15,819,2013.04,0,819,2121525,13.3,3.93,0,0,0,3.860430586488493e-4,4
2013.16,2013,16,854,2013.04,0,854,2121525,15.79,4.16,0,0,0,4.025406252577745e-4,4
2013.17,2013,17,819,2013.04,0,819,2121525,15.56,3.79,0,0,0,3.860430586488493e-4,4
2013.18,2013,18,732,2013.05,0,732,2121525,16.51,4.2,0,0,0,3.4503482164952097e-4,4
2013.19,2013,19,771,2013.05,0,771,2121525,18.26,8.41,0,0,0,3.634178244423233e-4,4
2013.20,2013,20,781,2013.05,0,781,2121525,13.2,5.63,0,0,0,3.6813141490201623e-4,4
2013.21,2013,21,782,2013.05,0,782,2121525,12.23,5.8,0,0,0,3.6860277394798555e-4,4
2013.22,2013,22,789,2013.06,0,789,2121525,17.71,8.93,0,0,0,3.7190228726977054e-4,4
2013.23,2013,23,772,2013.06,0,772,2121525,20.61,8.91,0,0,0.6099999999999994,3.6388918348829265e-4,4
2013.24,2013,24,755,2013.06,0,755,2121525,19.46,9.73,0,0,0,3.558760797068147e-4,4
2013.25,2013,25,754,2013.06,0,754,2121525,22.96,13.9,0,0,2.960000000000001,3.5540472066084537e-4,4
2013.26,2013,26,741,2013.07,0,741,2121525,17.6,8.6,0,0,0,3.492770530632446e-4,4
2013.27,2013,27,761,2013.07,0,761,2121525,22.21,12.43,0,0,2.210000000000001,3.587042339826304e-4,4
2013.28,2013,28,754,2013.07,0,754,2121525,21.41,11.03,0,0,1.4100000000000001,3.5540472066084537e-4,4
2013.29,2013,29,740,2013.07,0,740,2121525,26.3,13.57,0,0,6.300000000000001,3.4880569401727534e-4,4
2013.30,2013,30,836,2013.07,0,836,2121525,27.97,14.9,0,0,7.969999999999999,3.940561624303272e-4,4
2013.31,2013,31,770,2013.08,0,770,2121525,25.94,16,0,0,5.940000000000001,3.6294646539635405e-4,4
2013.32,2013,32,706,2013.08,0,706,2121525,22.2,11.64,0,0,2.1999999999999993,3.3277948645431943e-4,4
2013.33,2013,33,723,2013.08,0,723,2121525,22.24,11.51,0,0,2.2399999999999984,3.407925902357974e-4,4
2013.34,2013,34,722,2013.08,0,722,2121525,22.86,11.73,0,0,2.8599999999999994,3.4032123118982806e-4,4
2013.35,2013,35,749,2013.09,0,749,2121525,22.69,9.73,0,0,2.6900000000000013,3.530479254309989e-4,4
2013.36,2013,36,757,2013.09,0,757,2121525,23.69,13.14,0,0,3.6900000000000013,3.5681879779875323e-4,4
2013.37,2013,37,678,2013.09,0,678,2121525,17.94,9.9,0,0,0,3.1958143316717925e-4,4
2013.38,2013,38,774,2013.09,0,774,2121525,16.66,9.04,0,0,0,3.648319015802312e-4,4
2013.39,2013,39,775,2013.09,0,775,2121525,17.89,8.63,0,0,0,3.653032606262005e-4,4
2013.40,2013,40,763,2013.10,0,763,2121525,17.86,7.33,0,0,0,3.59646952074569e-4,4
2013.41,2013,41,795,2013.10,0,795,2121525,13.34,6.37,0,0,0,3.747304415455863e-4,4
2013.42,2013,42,809,2013.10,0,809,2121525,14.6,7.56,0,0,0,3.813294681891564e-4,4
2013.43,2013,43,793,2013.10,0,793,2121525,18.3,11.53,0,0,0,3.7378772345364773e-4,4
2013.44,2013,44,748,2013.11,0,748,2121525,13.44,8.33,0,0,0,3.5257656638502965e-4,4
2013.45,2013,45,768,2013.11,0,768,2121525,11.79,5.8,0,0,0,3.6200374730441546e-4,4
2013.46,2013,46,827,2013.11,0,827,2121525,9.11,2.41,0.5899999999999999,0,0,3.8981393101660363e-4,4
2013.47,2013,47,798,2013.11,0,798,2121525,6.99,1.23,1.77,0,0,3.761445186834942e-4,4
2013.48,2013,48,824,2013.12,0,824,2121525,8.9,3.13,0,0,0,3.8839985387869577e-4,4
2013.49,2013,49,778,2013.12,0,778,2121525,7.87,1.59,1.41,0,0,3.6671733776410837e-4,4
2013.50,2013,50,776,2013.12,0,776,2121525,7.39,2.24,0.7599999999999998,0,0,3.657746196721698e-4,4
2013.51,2013,51,884,2013.12,0,884,2121525,9.7,5.54,0,0,0,4.166813966368532e-4,4
2013.52,2013,52,1063,2013.12,2,826.7777777777778,2121525,9.29,3.67,0,0,0,5.010546658653563e-4,4
2014.1,2014,1,611,2014.01,-2,855.4,2201935,9.51,4.74,0,0,0,2.774832136280135e-4,5
2014.2,2014,2,828,2014.01,0,828,2201935,10.24,5.04,0,0,0,3.7603289833714436e-4,5
2014.3,2014,3,783,2014.01,0,783,2201935,8.14,4.13,0,0,0,3.5559632777534307e-4,5
2014.4,2014,4,765,2014.01,0,765,2201935,5.81,2.16,0.8399999999999999,0,0,3.474216995506225e-4,5
2014.5,2014,5,770,2014.02,0,770,2201935,6.33,0.6,2.4,0,0,3.4969242961304487e-4,5
2014.6,2014,6,826,2014.02,0,826,2201935,9.21,3.64,0,0,0,3.7512460631217544e-4,5
2014.7,2014,7,815,2014.02,0,815,2201935,9.27,3.13,0,0,0,3.701290001748462e-4,5
2014.8,2014,8,811,2014.02,0,811,2201935,10.26,3.97,0,0,0,3.6831241612490833e-4,5
2014.9,2014,9,738,2014.03,0,738,2201935,10.09,3.39,0,0,0,3.3515975721354173e-4,5
2014.10,2014,10,757,2014.03,0,757,2201935,13.6,0.66,2.34,0,0,3.4378853145074673e-4,5
2014.11,2014,11,835,2014.03,0,835,2201935,14.57,3.8,0,0,0,3.792119204245357e-4,5
2014.12,2014,12,757,2014.03,0,757,2201935,12.94,5.34,0,0,0,3.4378853145074673e-4,5
2014.13,2014,13,789,2014.03,0,789,2201935,14.53,1.56,1.44,0,0,3.5832120385024987e-4,5
2014.14,2014,14,817,2014.04,0,817,2201935,19.37,7.26,0,0,0,3.710372921998152e-4,5
2014.15,2014,15,727,2014.04,0,727,2201935,15.63,7.21,0,0,0,3.301641510762125e-4,5
2014.16,2014,16,761,2014.04,0,761,2201935,14.81,4.6,0,0,0,3.456051155006846e-4,5
2014.17,2014,17,768,2014.04,0,768,2201935,19,8.2,0,0,0,3.4878413758807596e-4,5
2014.18,2014,18,744,2014.05,0,744,2201935,15.74,6.97,0,0,0,3.378846332884486e-4,5
2014.19,2014,19,817,2014.05,0,817,2201935,15.6,9.2,0,0,0,3.710372921998152e-4,5
2014.20,2014,20,805,2014.05,0,805,2201935,17.23,5.07,0,0,0,3.6558754005000147e-4,5
2014.21,2014,21,732,2014.05,0,732,2201935,22.5,11.9,0,0,2.5,3.3243488113863487e-4,5
2014.22,2014,22,752,2014.06,0,752,2201935,17.3,8.79,0,0,0,3.4151780138832436e-4,5
2014.23,2014,23,745,2014.06,0,745,2201935,21.79,9.21,0,0,1.7899999999999991,3.3833877930093307e-4,5
2014.24,2014,24,699,2014.06,0,699,2201935,22.7,12.46,0,0,2.6999999999999993,3.1744806272664724e-4,5
2014.25,2014,25,738,2014.06,0,738,2201935,18.96,9.33,0,0,0,3.3515975721354173e-4,5
2014.26,2014,26,766,2014.06,0,766,2201935,20.81,11.37,0,0,0.8099999999999987,3.47875845563107e-4,5
2014.27,2014,27,773,2014.07,0,773,2201935,23.01,10.33,0,0,3.0100000000000016,0.00035105486765049833,5
2014.28,2014,28,725,2014.07,0,725,2201935,22.47,14.7,0,0,2.469999999999999,3.292558590512436e-4,5
2014.29,2014,29,828,2014.07,0,828,2201935,27.2,15.6,0,0,7.199999999999999,3.7603289833714436e-4,5
2014.30,2014,30,806,2014.07,0,806,2201935,25.21,17.79,0,0,5.210000000000001,3.6604168606248596e-4,5
2014.31,2014,31,755,2014.08,0,755,2201935,25.16,14.51,0,0,5.16,3.4288023942577776e-4,5
2014.32,2014,32,742,2014.08,0,742,2201935,22.83,13.14,0,0,2.8299999999999983,3.369763412634796e-4,5
2014.33,2014,33,729,2014.08,0,729,2201935,19.71,12.89,0,0,0,3.3107244310118147e-4,5
2014.34,2014,34,781,2014.08,0,781,2201935,17.34,8.77,0,0,0,3.546880357503741e-4,5
2014.35,2014,35,781,2014.09,0,781,2201935,19.19,10.49,0,0,0,3.546880357503741e-4,5
2014.36,2014,36,823,2014.09,0,823,2201935,21.71,11.43,0,0,1.7100000000000009,3.73762168274722e-4,5
2014.37,2014,37,761,2014.09,0,761,2201935,20.1,9.9,0,0,0.10000000000000142,3.456051155006846e-4,5
2014.38,2014,38,790,2014.09,0,790,2201935,23.64,12.1,0,0,3.6400000000000006,3.5877534986273436e-4,5
2014.39,2014,39,782,2014.09,0,782,2201935,18.73,8.37,0,0,0,3.551421817628586e-4,5
2014.40,2014,40,808,2014.10,0,808,2201935,19.8,11.51,0,0,0,3.6694997808745487e-4,5
2014.41,2014,41,780,2014.10,0,780,2201935,16.57,9.09,0,0,0,3.542338897378896e-4,5
2014.42,2014,42,808,2014.10,0,808,2201935,18.83,12.1,0,0,0,3.6694997808745487e-4,5
2014.43,2014,43,817,2014.10,0,817,2201935,14.87,9.59,0,0,0,3.710372921998152e-4,5
2014.44,2014,44,825,2014.11,0,825,2201935,15.99,10.14,0,0,0,3.7467046029969096e-4,5
2014.45,2014,45,781,2014.11,0,781,2201935,11.34,6.1,0,0,0,3.546880357503741e-4,5
2014.46,2014,46,825,2014.11,0,825,2201935,11.94,5.83,0,0,0,3.7467046029969096e-4,5
2014.47,2014,47,850,2014.11,0,850,2201935,10.29,6,0,0,0,3.860241106118028e-4,5
2014.48,2014,48,853,2014.12,0,853,2201935,7.59,1.84,1.16,0,0,3.873865486492562e-4,5
2014.49,2014,49,865,2014.12,0,865,2201935,3.91,-1.14,4.14,1.14,0,3.9283630079906993e-4,5
2014.50,2014,50,885,2014.12,0,885,2201935,6.91,1.86,1.14,0,0,4.0191922104875936e-4,5
2014.51,2014,51,929,2014.12,0,929,2201935,10.09,5.3,0,0,0,4.219016455980762e-4,5
2014.52,2014,52,1251,2014.12,3,875.7,2201935,7.86,2.44,0.56,0,0,5.681366616180768e-4,5
2015.1,2015,1,511,2015.01,-3,894.25,2272709,6.91,2.1,0.8999999999999999,0,0,2.2484180772813414e-4,6
2015.2,2015,2,958,2015.01,0,958,2272709,8.6,3.37,0,0,0,4.2152338904804794e-4,6
2015.3,2015,3,885,2015.01,0,885,2272709,7.86,3.17,0,0,0,3.894031308011716e-4,6
2015.4,2015,4,887,2015.01,0,887,2272709,2.61,-2.29,5.29,2.29,0,3.9028313787642854e-4,6
2015.5,2015,5,902,2015.02,0,902,2272709,6.03,0.86,2.14,0,0,3.9688319094085514e-4,6
2015.6,2015,6,897,2015.02,0,897,2272709,4.91,-1.79,4.79,1.79,0,3.9468317325271296e-4,6
2015.7,2015,7,928,2015.02,0,928,2272709,7.3,1.81,1.19,0,0,4.083232829191947e-4,6
2015.8,2015,8,930,2015.02,0,930,2272709,7.4,-1.37,4.37,1.37,0,4.0920328999445154e-4,6
2015.9,2015,9,884,2015.03,0,884,2272709,9.1,2.39,0.6099999999999999,0,0,3.889631272635432e-4,6
2015.10,2015,10,885,2015.03,0,885,2272709,10.34,3.01,0,0,0,3.894031308011716e-4,6
2015.11,2015,11,895,2015.03,0,895,2272709,9.44,1,2,0,0,3.9380316617745604e-4,6
2015.12,2015,12,866,2015.03,0,866,2272709,11.31,0.46,2.54,0,0,3.8104306358623124e-4,6
2015.13,2015,13,884,2015.03,0,884,2272709,9.56,0.97,2.0300000000000002,0,0,3.889631272635432e-4,6
2015.14,2015,14,856,2015.04,0,856,2272709,9.73,3.24,0,0,0,3.766430282099468e-4,6
2015.15,2015,15,831,2015.04,0,831,2272709,15.13,2.2,0.7999999999999998,0,0,3.6564293976923574e-4,6
2015.16,2015,16,860,2015.04,0,860,2272709,15.96,3.97,0,0,0,3.784030423604606e-4,6
2015.17,2015,17,831,2015.04,0,831,2272709,15.91,4.51,0,0,0,3.6564293976923574e-4,6
2015.18,2015,18,839,2015.05,0,839,2272709,14.2,2.16,0.8399999999999999,0,0,3.691629680702633e-4,6
2015.19,2015,19,787,2015.05,0,787,2272709,18.27,8.2,0,0,0,3.462827841135843e-4,6
2015.20,2015,20,838,2015.05,0,838,2272709,17.63,6.94,0,0,0,3.6872296453263484e-4,6
2015.21,2015,21,754,2015.05,0,754,2272709,16.47,5.91,0,0,0,3.3176266737184565e-4,6
2015.22,2015,22,801,2015.06,0,801,2272709,16.31,6.91,0,0,0,3.524428336403825e-4,6
2015.23,2015,23,775,2015.06,0,775,2272709,20.44,7.6,0,0,0.4400000000000013,3.4100274166204295e-4,6
2015.24,2015,24,860,2015.06,0,860,2272709,20.74,10.4,0,0,0.7399999999999984,3.784030423604606e-4,6
2015.25,2015,25,805,2015.06,0,805,2272709,17.8,8.71,0,0,0,3.5420284779089626e-4,6
2015.26,2015,26,782,2015.06,0,782,2272709,20.84,10.37,0,0,0.8399999999999999,3.4408276642544205e-4,6
2015.27,2015,27,825,2015.07,0,825,2272709,29.67,15.17,0,0,9.670000000000002,3.630029185434651e-4,6
2015.28,2015,28,754,2015.07,0,754,2272709,22.64,11.8,0,0,2.6400000000000006,3.3176266737184565e-4,6
2015.29,2015,29,783,2015.07,0,783,2272709,22.19,14.37,0,0,2.1900000000000013,3.445227699630705e-4,6
2015.30,2015,30,786,2015.07,0,786,2272709,22.01,12.89,0,0,2.0100000000000016,3.4584278057595583e-4,6
2015.31,2015,31,794,2015.08,0,794,2272709,19.99,9.16,0,0,0,3.493628088769834e-4,6
2015.32,2015,32,839,2015.08,0,839,2272709,25.6,12.24,0,0,5.600000000000001,3.691629680702633e-4,6
2015.33,2015,33,746,2015.08,0,746,2272709,23.73,14.99,0,0,3.7300000000000004,3.2824263907081815e-4,6
2015.34,2015,34,779,2015.08,0,779,2272709,22.44,13,0,0,2.4400000000000013,3.4276275581255673e-4,6
2015.35,2015,35,786,2015.08,0,786,2272709,22.36,12.81,0,0,2.3599999999999994,3.4584278057595583e-4,6
2015.36,2015,36,764,2015.09,0,764,2272709,18.91,10.57,0,0,0,3.3616270274813007e-4,6
2015.37,2015,37,790,2015.09,0,790,2272709,18.8,9.97,0,0,0,3.476027947264696e-4,6
2015.38,2015,38,772,2015.09,0,772,2272709,17.9,10.01,0,0,0,3.3968273104915763e-4,6
2015.39,2015,39,838,2015.09,0,838,2272709,17.16,7.79,0,0,0,3.6872296453263484e-4,6
2015.40,2015,40,835,2015.10,0,835,2272709,17.54,5.07,0,0,0,3.674029539197495e-4,6
2015.41,2015,41,807,2015.10,0,807,2272709,15.73,7.21,0,0,0,3.550828548661531e-4,6
2015.42,2015,42,828,2015.10,0,828,2272709,8.63,3.51,0,0,0,3.643229291563504e-4,6
2015.43,2015,43,902,2015.10,0,902,2272709,13.51,6.01,0,0,0,3.9688319094085514e-4,6
2015.44,2015,44,840,2015.11,0,840,2272709,15.33,5.29,0,0,0,3.696029716078917e-4,6
2015.45,2015,45,829,2015.11,0,829,2272709,16.47,8.1,0,0,0,3.647629326939789e-4,6
2015.46,2015,46,818,2015.11,0,818,2272709,14.46,10.84,0,0,0,3.59922893780066e-4,6
2015.47,2015,47,868,2015.11,0,868,2272709,11.33,6.71,0,0,0,3.819230706614881e-4,6
2015.48,2015,48,863,2015.11,0,863,2272709,8.54,2.2,0.7999999999999998,0,0,3.797230529733459e-4,6
2015.49,2015,49,834,2015.12,0,834,2272709,11.76,7.7,0,0,0,3.6696295038212107e-4,6
2015.50,2015,50,889,2015.12,0,889,2272709,10.6,5.57,0,0,0,3.911631449516854e-4,6
2015.51,2015,51,899,2015.12,0,899,2272709,12.59,9.06,0,0,0,3.955631803279698e-4,6
2015.52,2015,52,1266,2015.12,4,805.6363636363636,2272709,13.49,8.6,0,0,0,5.570444786376082e-4,6
2016.1,2016,1,1302,2016.01,3,911.4,2336560,7.5,3,0,0,0,5.572294313007155e-4,7
2016.2,2016,2,863,2016.01,0,863,2336560,5.54,0.34,2.66,0,0,3.693463895641456e-4,7
2016.3,2016,3,882,2016.01,0,882,2336560,4.66,-2.44,5.4399999999999995,2.44,0,3.7747800184887185e-4,7
2016.4,2016,4,874,2016.01,0,874,2336560,11.11,5.93,0,0,0,3.7405416509740815e-4,7
2016.5,2016,5,946,2016.02,0,946,2336560,10.09,6.14,0,0,0,4.0486869586058136e-4,7
2016.6,2016,6,907,2016.02,0,907,2336560,6.9,1.04,1.96,0,0,3.881774916971959e-4,7
2016.7,2016,7,893,2016.02,0,893,2336560,7.04,-0.11,3.11,0.11,0,3.821857773821344e-4,7
2016.8,2016,8,936,2016.02,0,936,2336560,7.07,-0.17,3.17,0.17,0,4.0058889992125173e-4,7
2016.9,2016,9,925,2016.02,0,925,2336560,7.09,-1.96,4.96,1.96,0,3.9588112438798917e-4,7
2016.10,2016,10,896,2016.03,0,896,2336560,8.84,-1.23,4.23,1.23,0,3.8346971616393333e-4,7
2016.11,2016,11,884,2016.03,0,884,2336560,9.09,1.27,1.73,0,0,3.783339610367378e-4,7
2016.12,2016,12,896,2016.03,0,896,2336560,11.03,4.19,0,0,0,3.8346971616393333e-4,7
2016.13,2016,13,924,2016.03,0,924,2336560,13.46,5.34,0,0,0,3.9545314479405623e-4,7
2016.14,2016,14,866,2016.04,0,866,2336560,13.33,5.06,0,0,0,3.7063032834594445e-4,7
2016.15,2016,15,829,2016.04,0,829,2336560,14.84,4.87,0,0,0,3.547950833704249e-4,7
2016.16,2016,16,824,2016.04,0,824,2336560,12.51,2.91,0.08999999999999986,0,0,3.5265518540076007e-4,7
2016.17,2016,17,763,2016.04,0,763,2336560,10.23,2.03,0.9700000000000002,0,0,3.265484301708495e-4,7
2016.18,2016,18,821,2016.05,0,821,2336560,20.19,5.63,0,0,0.19000000000000128,3.513712466189612e-4,7
2016.19,2016,19,888,2016.05,0,888,2336560,20.63,11.36,0,0,0.629999999999999,3.8004587941246963e-4,7
2016.20,2016,20,779,2016.05,0,779,2336560,18.39,8.86,0,0,0,3.3339610367377683e-4,7
2016.21,2016,21,764,2016.05,0,764,2336560,17.97,9.91,0,0,0,3.269764097647824e-4,7
2016.22,2016,22,821,2016.05,0,821,2336560,22.37,14.14,0,0,2.370000000000001,3.513712466189612e-4,7
2016.23,2016,23,757,2016.06,0,757,2336560,22.44,12.43,0,0,2.4400000000000013,3.239805526072517e-4,7
2016.24,2016,24,771,2016.06,0,771,2336560,19.06,11.33,0,0,0,3.2997226692231313e-4,7
2016.25,2016,25,769,2016.06,0,769,2336560,21.5,13.81,0,0,1.5,3.291163077344472e-4,7
2016.26,2016,26,821,2016.06,0,821,2336560,19.77,11.99,0,0,0,3.513712466189612e-4,7
2016.27,2016,27,804,2016.07,0,804,2336560,22.09,11.91,0,0,2.09,3.4409559352210087e-4,7
2016.28,2016,28,743,2016.07,0,743,2336560,21.03,12.71,0,0,1.0300000000000011,3.179888382921902e-4,7
2016.29,2016,29,842,2016.07,0,842,2336560,27.6,15.76,0,0,7.600000000000001,3.603588180915534e-4,7
2016.30,2016,30,765,2016.07,0,765,2336560,21.89,14.24,0,0,1.8900000000000006,3.2740438935871535e-4,7
2016.31,2016,31,758,2016.08,0,758,2336560,21.27,13.14,0,0,1.2699999999999996,3.2440853220118464e-4,7
2016.32,2016,32,775,2016.08,0,775,2336560,19.7,10.94,0,0,0,3.31684185298045e-4,7
2016.33,2016,33,779,2016.08,0,779,2336560,22.47,11.23,0,0,2.469999999999999,3.3339610367377683e-4,7
