index,year,week,deaths,year.month,n_days,deaths.s,pop,pop.80plus,pop.65to80,pop.0to65,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,share.80plus,share.65to80,share.65plus,counter
2009.45,2009,45,2532,2009.11,0,2532,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.5358684423133698e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.46,2009,46,2568,2009.11,0,2568,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.557705434384176e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.47,2009,47,2497,2009.11,0,2497,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.5146380333556418e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.48,2009,48,2436,2009.11,0,2436,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.4776364634578866e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.49,2009,49,2509,2009.12,0,2509,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.5219170307125771e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.50,2009,50,2489,2009.12,0,2489,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.5097853684510178e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.51,2009,51,2768,2009.12,0,2768,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,1.679022056999766e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2009.52,2009,52,4382,2009.12,4,2788.5454545454545,16.485787,631208,1840607,14013972,NA,NA,NA,NA,NA,2.658047201507578e-4,3.8288011363970678,11.164811240130666,14.993612376527734,0
2010.1,2010,1,3946,2010.01,3,2762.2,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,2.380695395936613e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.2,2010,2,2830,2010.01,0,2830,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.707391781677804e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.3,2010,3,2846,2010.01,0,2846,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7170448800901168e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.4,2010,4,2865,2010.01,0,2865,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.728507934454738e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.5,2010,5,2858,2010.02,0,2858,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7242847038993512e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.6,2010,6,2831,2010.02,0,2831,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7079951003285735e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.7,2010,7,2900,2010.02,0,2900,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7496240872316718e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.8,2010,8,2929,2010.02,0,2929,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7671203281039886e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.9,2010,9,2757,2010.03,0,2757,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.6633495201716275e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.10,2010,10,2760,2010.03,0,2760,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.665159476123936e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.11,2010,11,2686,2010.03,0,2686,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.6205138959669897e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.12,2010,12,2687,2010.03,0,2687,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.6211172146177595e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.13,2010,13,2586,2010.03,0,2586,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5601820308900358e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.14,2010,14,2472,2010.04,0,2472,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4914037047023077e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.15,2010,15,2583,2010.04,0,2583,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5583720749377268e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.16,2010,16,2581,2010.04,0,2581,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.557165437636188e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.17,2010,17,2570,2010.04,0,2570,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.550528932477723e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.18,2010,18,2536,2010.05,0,2536,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5300160983515584e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.19,2010,19,2687,2010.05,0,2687,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.6211172146177595e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.20,2010,20,2525,2010.05,0,2525,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5233795931930935e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.21,2010,21,2485,2010.05,0,2485,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4992468471623118e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.22,2010,22,2567,2010.05,0,2567,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5487189765254144e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.23,2010,23,2502,2010.06,0,2502,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.509503264225394e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.24,2010,24,2372,2010.06,0,2372,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4310718396253537e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.25,2010,25,2535,2010.06,0,2535,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5294127797007892e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.26,2010,26,2580,2010.06,0,2580,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5565621189854185e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.27,2010,27,2653,2010.07,0,2653,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.600604380491595e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.28,2010,28,2499,2010.07,0,2499,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5076933082730856e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.29,2010,29,2443,2010.07,0,2443,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4739074638299912e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.30,2010,30,2314,2010.07,0,2314,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.3960793578807204e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.31,2010,31,2289,2010.08,0,2289,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.3809963916114817e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.32,2010,32,2381,2010.08,0,2381,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4365017074822797e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.33,2010,33,2464,2010.08,0,2464,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4865771554961515e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.34,2010,34,2277,2010.08,0,2277,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.373756567802247e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.35,2010,35,2416,2010.08,0,2416,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.4576178602592136e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.36,2010,36,2433,2010.09,0,2433,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,0.00014678742773222957,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.37,2010,37,2523,2010.09,0,2523,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5221729558915546e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.38,2010,38,2594,2010.09,0,2594,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.565008580096192e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.39,2010,39,2498,2010.09,0,2498,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.507089989622316e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.40,2010,40,2598,2010.10,0,2598,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.56742185469927e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.41,2010,41,2543,2010.10,0,2543,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5342393289069454e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.42,2010,42,2555,2010.10,0,2555,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5414791527161798e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.43,2010,43,2609,2010.10,0,2609,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.574058359857735e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.44,2010,44,2559,2010.11,0,2559,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5438924273192582e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.45,2010,45,2542,2010.11,0,2542,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.533636010256176e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.46,2010,46,2519,2010.11,0,2519,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.5197596812884762e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.47,2010,47,2542,2010.11,0,2542,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.533636010256176e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.48,2010,48,2736,2010.11,0,2736,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.6506798285054671e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.49,2010,49,2832,2010.12,0,2832,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.708598418979343e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.50,2010,50,2873,2010.12,0,2873,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.7333344836608942e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.51,2010,51,2830,2010.12,0,2830,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.707391781677804e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2010.52,2010,52,2060,2010.12,-2,2884,16.574989,647994,1890334,14036661,NA,NA,NA,NA,NA,1.2428364205852567e-4,3.9094686578675866,11.404737583837914,15.3142062417055,1
2011.1,2011,1,3741,2011.01,2,2909.6666666666665,16.655799,667547,1927399,14060853,6.09,0.5,2.5,0,0,2.246064568862773e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.2,2011,2,2819,2011.01,0,2819,16.655799,667547,1927399,14060853,9.19,4.41,0,0,0,1.692503613906484e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.3,2011,3,2624,2011.01,0,2624,16.655799,667547,1927399,14060853,6.24,0.89,2.11,0,0,1.575427273107703e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.4,2011,4,2620,2011.01,0,2620,16.655799,667547,1927399,14060853,3.17,-2.01,5.01,2.01,0,1.5730257071425996e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.5,2011,5,2728,2011.01,0,2728,16.655799,667547,1927399,14060853,6.87,3.59,0,0,0,1.637867988200386e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.6,2011,6,2675,2011.02,0,2675,16.655799,667547,1927399,14060853,9.36,2.2,0.7999999999999998,0,0,1.6060472391627687e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.7,2011,7,2621,2011.02,0,2621,16.655799,667547,1927399,14060853,6.54,1.3,1.7,0,0,1.5736260986338755e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.8,2011,8,2651,2011.02,0,2651,16.655799,667547,1927399,14060853,5.56,-0,3,0,0,1.5916378433721495e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.9,2011,9,2686,2011.02,0,2686,16.655799,667547,1927399,14060853,5.34,-1.27,4.27,1.27,0,1.6126515455668023e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.10,2011,10,2714,2011.03,0,2714,16.655799,667547,1927399,14060853,10.81,2.17,0.8300000000000001,0,0,1.6294625073225247e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.11,2011,11,2727,2011.03,0,2727,16.655799,667547,1927399,14060853,11.71,3.63,0,0,0,1.6372675967091103e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.12,2011,12,2686,2011.03,0,2686,16.655799,667547,1927399,14060853,13.97,0.3,2.7,0,0,1.6126515455668023e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.13,2011,13,2739,2011.03,0,2739,16.655799,667547,1927399,14060853,15.54,4.74,0,0,0,1.6444722946044201e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.14,2011,14,2592,2011.04,0,2592,16.655799,667547,1927399,14060853,16.34,6.43,0,0,0,1.5562147453868772e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.15,2011,15,2652,2011.04,0,2652,16.655799,667547,1927399,14060853,15.73,3.56,0,0,0,1.5922382348634251e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.16,2011,16,2694,2011.04,0,2694,16.655799,667547,1927399,14060853,24.4,7.2,0,0,4.399999999999999,1.6174546774970087e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.17,2011,17,2591,2011.04,0,2591,16.655799,667547,1927399,14060853,20.37,8.86,0,0,0.370000000000001,1.5556143538956012e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.18,2011,18,2543,2011.05,0,2543,16.655799,667547,1927399,14060853,19.77,5.66,0,0,0,1.5267955623143628e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.19,2011,19,2606,2011.05,0,2606,16.655799,667547,1927399,14060853,18.79,8.89,0,0,0,1.5646202262647384e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.20,2011,20,2551,2011.05,0,2551,16.655799,667547,1927399,14060853,18.09,8.39,0,0,0,1.5315986942445692e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.21,2011,21,2542,2011.05,0,2542,16.655799,667547,1927399,14060853,18.63,9.89,0,0,0,1.5261951708230872e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.22,2011,22,2477,2011.05,0,2477,16.655799,667547,1927399,14060853,23.04,9.7,0,0,3.039999999999999,1.48716972389016e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.23,2011,23,2479,2011.06,0,2479,16.655799,667547,1927399,14060853,18.89,8.23,0,0,0,1.4883705068727116e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.24,2011,24,2489,2011.06,0,2489,16.655799,667547,1927399,14060853,18.96,11.44,0,0,0,1.4943744217854694e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.25,2011,25,2413,2011.06,0,2413,16.655799,667547,1927399,14060853,19.34,12.97,0,0,0,1.4487446684485086e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.26,2011,26,2535,2011.06,0,2535,16.655799,667547,1927399,14060853,22.39,11.76,0,0,2.3900000000000006,1.5219924303841567e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.27,2011,27,2625,2011.07,0,2625,16.655799,667547,1927399,14060853,21.84,11.01,0,0,1.8399999999999999,1.5760276645989784e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.28,2011,28,2513,2011.07,0,2513,16.655799,667547,1927399,14060853,20.06,12.44,0,0,0.05999999999999872,1.5087838175760888e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.29,2011,29,2361,2011.07,0,2361,16.655799,667547,1927399,14060853,18.54,12.49,0,0,0,1.417524310902167e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.30,2011,30,2431,2011.07,0,2431,16.655799,667547,1927399,14060853,19.73,11.67,0,0,0,1.4595517152914733e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.31,2011,31,2486,2011.08,0,2486,16.655799,667547,1927399,14060853,23.59,12.54,0,0,3.59,1.4925732473116424e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.32,2011,32,2356,2011.08,0,2356,16.655799,667547,1927399,14060853,19.99,12.87,0,0,0,1.414522353445788e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.33,2011,33,2415,2011.08,0,2415,16.655799,667547,1927399,14060853,22.1,11.67,0,0,2.1000000000000014,1.4499454514310602e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.34,2011,34,2381,2011.08,0,2381,16.655799,667547,1927399,14060853,21.26,12.86,0,0,1.2600000000000016,1.429532140727683e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.35,2011,35,2458,2011.08,0,2458,16.655799,667547,1927399,14060853,20.96,9.44,0,0,0.9600000000000009,1.4757622855559197e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.36,2011,36,2520,2011.09,0,2520,16.655799,667547,1927399,14060853,19.34,13.81,0,0,0,1.5129865580150196e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.37,2011,37,2380,2011.09,0,2380,16.655799,667547,1927399,14060853,18.49,10.44,0,0,0,1.428931749236407e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.38,2011,38,2447,2011.09,0,2447,16.655799,667547,1927399,14060853,19.3,8.94,0,0,0,1.4691579791518858e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.39,2011,39,2593,2011.09,0,2593,16.655799,667547,1927399,14060853,24.06,10,0,0,4.059999999999999,1.5568151368781528e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.40,2011,40,2474,2011.10,0,2474,16.655799,667547,1927399,14060853,17.84,10.1,0,0,0,1.4853685494163328e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.41,2011,41,2537,2011.10,0,2537,16.655799,667547,1927399,14060853,15.19,6.84,0,0,0,1.523193213366708e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.42,2011,42,2551,2011.10,0,2551,16.655799,667547,1927399,14060853,12.89,3.81,0,0,0,1.5315986942445692e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.43,2011,43,2658,2011.10,0,2658,16.655799,667547,1927399,14060853,14.73,8.03,0,0,0,1.59584058381108e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.44,2011,44,2653,2011.10,0,2653,16.655799,667547,1927399,14060853,16.03,9.76,0,0,0,1.592838626354701e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.45,2011,45,2567,2011.11,0,2567,16.655799,667547,1927399,14060853,10.2,4.34,0,0,0,1.541204958104982e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.46,2011,46,2691,2011.11,0,2691,16.655799,667547,1927399,14060853,7.8,-0.46,3.46,0.46,0,1.6156535030231815e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.47,2011,47,2740,2011.11,0,2740,16.655799,667547,1927399,14060853,9.91,4.17,0,0,0,1.6450726860956955e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.48,2011,48,2782,2011.11,0,2782,16.655799,667547,1927399,14060853,10.24,4.37,0,0,0,1.6702891287292794e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.49,2011,49,2786,2011.12,0,2786,16.655799,667547,1927399,14060853,8.01,2.84,0.16000000000000014,0,0,1.6726906946943826e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.50,2011,50,2915,2011.12,0,2915,16.655799,667547,1927399,14060853,7.34,2.9,0.10000000000000009,0,0,1.7501411970689612e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.51,2011,51,2813,2011.12,0,2813,16.655799,667547,1927399,14060853,8.46,4.27,0,0,0,1.6889012649588293e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2011.52,2011,52,2413,2011.12,-1,2815.1666666666665,16.655799,667547,1927399,14060853,9.91,6.57,0,0,0,1.4487446684485086e-4,4.007895388266873,11.571939598934883,15.579834987201757,2
2012.1,2012,1,3341,2012.01,1,2923.375,16.730348,686015,2030353,14013980,9.49,4.93,0,0,0,1.9969698179619458e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.2,2012,2,2773,2012.01,0,2773,16.730348,686015,2030353,14013980,8.53,3.27,0,0,0,1.657467017422471e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.3,2012,3,2785,2012.01,0,2785,16.730348,686015,2030353,14013980,7.54,0.61,2.39,0,0,1.6646396118000654e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.4,2012,4,2789,2012.01,0,2789,16.730348,686015,2030353,14013980,5.84,1.14,1.86,0,0,1.6670304765925968e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.5,2012,5,2815,2012.01,0,2815,16.730348,686015,2030353,14013980,-3.11,-10.14,13.14,10.14,0,1.6825710977440517e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.6,2012,6,3034,2012.02,0,3034,16.730348,686015,2030353,14013980,-1.86,-11.57,14.57,11.57,0,1.813470945135152e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.7,2012,7,3089,2012.02,0,3089,16.730348,686015,2030353,14013980,7.11,2.49,0.5099999999999998,0,0,1.8463453360324604e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.8,2012,8,3035,2012.02,0,3035,16.730348,686015,2030353,14013980,9.63,2.59,0.41000000000000014,0,0,1.814068661333285e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.9,2012,9,3061,2012.02,0,3061,16.730348,686015,2030353,14013980,10.64,6.09,0,0,0,1.8296092824847399e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.10,2012,10,2951,2012.03,0,2951,16.730348,686015,2030353,14013980,9.91,3.23,0,0,0,1.7638605006901233e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.11,2012,11,2891,2012.03,0,2891,16.730348,686015,2030353,14013980,11.56,2.54,0.45999999999999996,0,0,1.7279975288021505e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.12,2012,12,2817,2012.03,0,2817,16.730348,686015,2030353,14013980,16.41,3.13,0,0,0,1.6837665301403174e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.13,2012,13,2793,2012.03,0,2793,16.730348,686015,2030353,14013980,13.43,2.36,0.6400000000000001,0,0,1.6694213413851285e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.14,2012,14,2805,2012.04,0,2805,16.730348,686015,2030353,14013980,10.8,1.64,1.36,0,0,1.6765939357627228e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.15,2012,15,2757,2012.04,0,2757,16.730348,686015,2030353,14013980,11.49,4.03,0,0,0,1.6479035582523448e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.16,2012,16,2786,2012.04,0,2786,16.730348,686015,2030353,14013980,12.17,2.83,0.16999999999999993,0,0,1.6652373279981984e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.17,2012,17,2773,2012.04,0,2773,16.730348,686015,2030353,14013980,14.67,7.86,0,0,0,1.657467017422471e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.18,2012,18,2609,2012.04,0,2609,16.730348,686015,2030353,14013980,15.66,7.77,0,0,0,1.559441560928679e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.19,2012,19,2653,2012.05,0,2653,16.730348,686015,2030353,14013980,16.89,7.34,0,0,0,1.5857410736465255e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.20,2012,20,2537,2012.05,0,2537,16.730348,686015,2030353,14013980,16.91,6.91,0,0,0,1.5164059946631115e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.21,2012,21,2727,2012.05,0,2727,16.730348,686015,2030353,14013980,26.87,14.23,0,0,6.870000000000001,1.6299720723083583e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.22,2012,22,2558,2012.05,0,2558,16.730348,686015,2030353,14013980,18.14,8.6,0,0,0,1.5289580348239022e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.23,2012,23,2585,2012.06,0,2585,16.730348,686015,2030353,14013980,17.41,9.04,0,0,0,1.54509637217349e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.24,2012,24,2558,2012.06,0,2558,16.730348,686015,2030353,14013980,18.36,9.59,0,0,0,1.5289580348239022e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.25,2012,25,2574,2012.06,0,2574,16.730348,686015,2030353,14013980,19.67,11.3,0,0,0,1.538521493994028e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.26,2012,26,2561,2012.06,0,2561,16.730348,686015,2030353,14013980,22.03,13.03,0,0,2.030000000000001,1.5307511834183006e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.27,2012,27,2639,2012.07,0,2639,16.730348,686015,2030353,14013980,23.61,13.99,0,0,3.6099999999999994,1.5773730468726652e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.28,2012,28,2450,2012.07,0,2450,16.730348,686015,2030353,14013980,19.09,12.81,0,0,0,1.464404685425551e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.29,2012,29,2422,2012.07,0,2422,16.730348,686015,2030353,14013980,18.99,11.2,0,0,0,1.4476686318778305e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.30,2012,30,2559,2012.07,0,2559,16.730348,686015,2030353,14013980,25.96,13.27,0,0,5.960000000000001,1.5295557510220352e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.31,2012,31,2372,2012.07,0,2372,16.730348,686015,2030353,14013980,22.31,12.47,0,0,2.3099999999999987,1.4177828219711868e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.32,2012,32,2359,2012.08,0,2359,16.730348,686015,2030353,14013980,21.36,11.63,0,0,1.3599999999999994,1.4100125113954593e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.33,2012,33,2548,2012.08,0,2548,16.730348,686015,2030353,14013980,27.94,15.1,0,0,7.940000000000001,1.522980872842573e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.34,2012,34,2534,2012.08,0,2534,16.730348,686015,2030353,14013980,23.46,14.16,0,0,3.460000000000001,1.514612846068713e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.35,2012,35,2370,2012.08,0,2370,16.730348,686015,2030353,14013980,20.81,10.11,0,0,0.8099999999999987,1.4165873895749208e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.36,2012,36,2540,2012.09,0,2540,16.730348,686015,2030353,14013980,23.44,11.19,0,0,3.4400000000000013,1.5181991432575102e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
2012.37,2012,37,2474,2012.09,0,2474,16.730348,686015,2030353,14013980,18.77,9.44,0,0,0,1.4787498741807402e-4,4.100422776621264,12.135748760276833,16.236171536898098,3
