index,year,week,deaths,year.month,n_days,deaths.s,pop.w,temp.max,temp.min,t.min2,t.min,t.max,share.80plus,deaths.pc,counter
1995.1,1995,1,1588,1995.01,1,1389.5,7.79664,NA,NA,NA,NA,NA,3.084499720632396,2.036774815818096e-4,-14
1995.2,1995,2,1430,1995.01,0,1430,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.8341234172669253e-4,-14
1995.3,1995,3,1330,1995.01,0,1330,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7058630384370705e-4,-14
1995.4,1995,4,1298,1995.01,0,1298,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6648197172115166e-4,-14
1995.5,1995,5,1236,1995.01,0,1236,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5852982823370067e-4,-14
1995.6,1995,6,1288,1995.02,0,1288,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6519936793285315e-4,-14
1995.7,1995,7,1251,1995.02,0,1251,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6045373391614852e-4,-14
1995.8,1995,8,1242,1995.02,0,1242,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.592993905066798e-4,-14
1995.9,1995,9,1227,1995.02,0,1227,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.57375484824232e-4,-14
1995.10,1995,10,1376,1995.03,0,1376,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7648628126988036e-4,-14
1995.11,1995,11,1404,1995.03,0,1404,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.800775718771163e-4,-14
1995.12,1995,12,1392,1995.03,0,1392,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7853844733115804e-4,-14
1995.13,1995,13,1286,1995.03,0,1286,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.649428471751934e-4,-14
1995.14,1995,14,1362,1995.04,0,1362,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.746906359662624e-4,-14
1995.15,1995,15,1262,1995.04,0,1262,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.618645980832769e-4,-14
1995.16,1995,16,1353,1995.04,0,1353,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.735362925567937e-4,-14
1995.17,1995,17,1328,1995.04,0,1328,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.703297830860473e-4,-14
1995.18,1995,18,1290,1995.05,0,1290,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6545588869051284e-4,-14
1995.19,1995,19,1216,1995.05,0,1216,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.559646206571036e-4,-14
1995.20,1995,20,1235,1995.05,0,1235,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.584015678548708e-4,-14
1995.21,1995,21,1245,1995.05,0,1245,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5968417164316937e-4,-14
1995.22,1995,22,1226,1995.05,0,1226,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.572472244454021e-4,-14
1995.23,1995,23,1139,1995.06,0,1139,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.4608857148720476e-4,-14
1995.24,1995,24,1145,1995.06,0,1145,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.4685813376018387e-4,-14
1995.25,1995,25,1227,1995.06,0,1227,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.57375484824232e-4,-14
1995.26,1995,26,1361,1995.06,0,1361,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7456237558743253e-4,-14
1995.27,1995,27,1241,1995.07,0,1241,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5917113012784995e-4,-14
1995.28,1995,28,1465,1995.07,0,1465,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.8790145498573746e-4,-14
1995.29,1995,29,1224,1995.07,0,1224,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.569907036877424e-4,-14
1995.30,1995,30,1240,1995.07,0,1240,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.590428697490201e-4,-14
1995.31,1995,31,1434,1995.07,0,1434,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.8392538324201195e-4,-14
1995.32,1995,32,1259,1995.08,0,1259,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6147981694678734e-4,-14
1995.33,1995,33,1209,1995.08,0,1209,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.550667980052946e-4,-14
1995.34,1995,34,1196,1995.08,0,1196,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5339941308050646e-4,-14
1995.35,1995,35,1108,1995.08,0,1108,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.4211249974347925e-4,-14
1995.36,1995,36,1186,1995.09,0,1186,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5211680929220792e-4,-14
1995.37,1995,37,1144,1995.09,0,1144,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.4672987338135404e-4,-14
1995.38,1995,38,1195,1995.09,0,1195,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5327115270167662e-4,-14
1995.39,1995,39,1143,1995.09,0,1143,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.4660161300252418e-4,-14
1995.40,1995,40,1223,1995.10,0,1223,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5686244330891257e-4,-14
1995.41,1995,41,1251,1995.10,0,1251,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6045373391614852e-4,-14
1995.42,1995,42,1196,1995.10,0,1196,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5339941308050646e-4,-14
1995.43,1995,43,1232,1995.10,0,1232,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5801678671838125e-4,-14
1995.44,1995,44,1265,1995.10,0,1265,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.6224937921976648e-4,-14
1995.45,1995,45,1223,1995.11,0,1223,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.5686244330891257e-4,-14
1995.46,1995,46,1362,1995.11,0,1362,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.746906359662624e-4,-14
1995.47,1995,47,1282,1995.11,0,1282,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.64429805659874e-4,-14
1995.48,1995,48,1329,1995.11,0,1329,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7045804346487716e-4,-14
1995.49,1995,49,1381,1995.12,0,1381,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.7712758316402964e-4,-14
1995.50,1995,50,1554,1995.12,0,1554,7.79664,NA,NA,NA,NA,NA,3.084499720632396,1.9931662870159453e-4,-14
1995.51,1995,51,1646,1995.12,0,1646,7.79664,NA,NA,NA,NA,NA,3.084499720632396,2.111165835539412e-4,-14
1995.52,1995,52,1721,1995.12,0,1721,7.79664,NA,NA,NA,NA,NA,3.084499720632396,2.207361119661803e-4,-14
1996.1,1996,1,1792,1996.01,0,1792,7.8316,NA,NA,NA,NA,NA,3.10751548562146,2.288165892027172e-4,-13
1996.2,1996,2,1685,1996.01,0,1685,7.8316,NA,NA,NA,NA,NA,3.10751548562146,2.1515399152152818e-4,-13
1996.3,1996,3,1486,1996.01,0,1486,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.897441135910925e-4,-13
1996.4,1996,4,1410,1996.01,0,1410,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.800398386025844e-4,-13
1996.5,1996,5,1510,1996.01,0,1510,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.9280862148220033e-4,-13
1996.6,1996,6,1563,1996.02,0,1563,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.9957607640839676e-4,-13
1996.7,1996,7,1521,1996.02,0,1521,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.9421318759895806e-4,-13
1996.8,1996,8,1472,1996.02,0,1472,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.879564839879463e-4,-13
1996.9,1996,9,1430,1996.02,0,1430,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.825935951785076e-4,-13
1996.10,1996,10,1371,1996.03,0,1371,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.7506001327953418e-4,-13
1996.11,1996,11,1407,1996.03,0,1407,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.796567751161959e-4,-13
1996.12,1996,12,1449,1996.03,0,1449,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.850196639256346e-4,-13
1996.13,1996,13,1381,1996.03,0,1381,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.763368915674958e-4,-13
1996.14,1996,14,1380,1996.04,0,1380,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.7620920373869964e-4,-13
1996.15,1996,15,1290,1996.04,0,1290,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.647172991470453e-4,-13
1996.16,1996,16,1452,1996.04,0,1452,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.854027274120231e-4,-13
1996.17,1996,17,1330,1996.04,0,1330,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6982481229889165e-4,-13
1996.18,1996,18,1226,1996.04,0,1226,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5654527810409112e-4,-13
1996.19,1996,19,1238,1996.05,0,1238,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5807753204964505e-4,-13
1996.20,1996,20,1274,1996.05,0,1274,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6267429388630678e-4,-13
1996.21,1996,21,1251,1996.05,0,1251,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.597374738239951e-4,-13
1996.22,1996,22,1258,1996.05,0,1258,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6063128862556822e-4,-13
1996.23,1996,23,1409,1996.06,0,1409,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.7991215077378827e-4,-13
1996.24,1996,24,1217,1996.06,0,1217,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.553960876449257e-4,-13
1996.25,1996,25,1202,1996.06,0,1202,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.534807702129833e-4,-13
1996.26,1996,26,1182,1996.06,0,1182,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5092701363706012e-4,-13
1996.27,1996,27,1225,1996.07,0,1225,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5641759027529498e-4,-13
1996.28,1996,28,1275,1996.07,0,1275,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6280198171510292e-4,-13
1996.29,1996,29,1247,1996.07,0,1247,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5922672250881048e-4,-13
1996.30,1996,30,1253,1996.07,0,1253,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5999284948158742e-4,-13
1996.31,1996,31,1128,1996.07,0,1128,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.4403187088206753e-4,-13
1996.32,1996,32,1199,1996.08,0,1199,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5309770672659482e-4,-13
1996.33,1996,33,1184,1996.08,0,1184,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5118238929465243e-4,-13
1996.34,1996,34,1175,1996.08,0,1175,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5003319883548702e-4,-13
1996.35,1996,35,1119,1996.08,0,1119,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.428826804229021e-4,-13
1996.36,1996,36,1069,1996.09,0,1069,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.3649828898309413e-4,-13
1996.37,1996,37,1164,1996.09,0,1164,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.4862863271872926e-4,-13
1996.38,1996,38,1245,1996.09,0,1245,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5897134685121815e-4,-13
1996.39,1996,39,1216,1996.09,0,1216,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5526839981612952e-4,-13
1996.40,1996,40,1220,1996.09,0,1220,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5577915113131416e-4,-13
1996.41,1996,41,1197,1996.10,0,1197,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5284233106900252e-4,-13
1996.42,1996,42,1158,1996.10,0,1158,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.478625057459523e-4,-13
1996.43,1996,43,1202,1996.10,0,1202,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.534807702129833e-4,-13
1996.44,1996,44,1159,1996.10,0,1159,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.4799019357474846e-4,-13
1996.45,1996,45,1256,1996.11,0,1256,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6037591296797589e-4,-13
1996.46,1996,46,1275,1996.11,0,1275,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6280198171510292e-4,-13
1996.47,1996,47,1307,1996.11,0,1307,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6688799223658e-4,-13
1996.48,1996,48,1223,1996.11,0,1223,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.5616221461770262e-4,-13
1996.49,1996,49,1291,1996.12,0,1291,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.6484498697584148e-4,-13
1996.50,1996,50,1351,1996.12,0,1351,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.72506256703611e-4,-13
1996.51,1996,51,1367,1996.12,0,1367,7.8316,NA,NA,NA,NA,NA,3.10751548562146,1.7454926196434957e-4,-13
1996.52,1996,52,1862,1996.12,2,1448.2222222222222,7.8316,NA,NA,NA,NA,NA,3.10751548562146,2.3775473721844833e-4,-13
1997.1,1997,1,1115,1997.01,-2,1561,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.4167178294510605e-4,-12
1997.2,1997,2,1738,1997.01,0,1738,7.870304,NA,NA,NA,NA,NA,3.131082737466891,2.208300975413402e-4,-12
1997.3,1997,3,1663,1997.01,0,1663,7.870304,NA,NA,NA,NA,NA,3.131082737466891,2.113006054149878e-4,-12
1997.4,1997,4,1600,1997.01,0,1600,7.870304,NA,NA,NA,NA,NA,3.131082737466891,2.0329583202885175e-4,-12
1997.5,1997,5,1570,1997.02,0,1570,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.9948403517831077e-4,-12
1997.6,1997,6,1496,1997.02,0,1496,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.9008160294697638e-4,-12
1997.7,1997,7,1468,1997.02,0,1468,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.8652392588647149e-4,-12
1997.8,1997,8,1411,1997.02,0,1411,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.7928151187044365e-4,-12
1997.9,1997,9,1420,1997.03,0,1420,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.8042505092560592e-4,-12
1997.10,1997,10,1304,1997.03,0,1304,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6568610310351418e-4,-12
1997.11,1997,11,1258,1997.03,0,1258,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.598413479326847e-4,-12
1997.12,1997,12,1258,1997.03,0,1258,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.598413479326847e-4,-12
1997.13,1997,13,1287,1997.03,0,1287,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6352608488820762e-4,-12
1997.14,1997,14,1275,1997.04,0,1275,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6200136614799124e-4,-12
1997.15,1997,15,1220,1997.04,0,1220,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5501307192199946e-4,-12
1997.16,1997,16,1213,1997.04,0,1213,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5412365265687322e-4,-12
1997.17,1997,17,1314,1997.04,0,1314,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.669567020536945e-4,-12
1997.18,1997,18,1362,1997.05,0,1362,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.7305557701456005e-4,-12
1997.19,1997,19,1220,1997.05,0,1220,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5501307192199946e-4,-12
1997.20,1997,20,1331,1997.05,0,1331,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6911672026900104e-4,-12
1997.21,1997,21,1269,1997.05,0,1269,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6123900677788306e-4,-12
1997.22,1997,22,1144,1997.06,0,1144,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.45356519900629e-4,-12
1997.23,1997,23,1376,1997.06,0,1376,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.7483441554481252e-4,-12
1997.24,1997,24,1282,1997.06,0,1282,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6289078541311747e-4,-12
1997.25,1997,25,1201,1997.06,0,1201,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5259893391665684e-4,-12
1997.26,1997,26,1212,1997.06,0,1212,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.539965927618552e-4,-12
1997.27,1997,27,1210,1997.07,0,1210,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5374247297181913e-4,-12
1997.28,1997,28,1295,1997.07,0,1295,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.645425640483519e-4,-12
1997.29,1997,29,1200,1997.07,0,1200,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.524718740216388e-4,-12
1997.30,1997,30,1225,1997.07,0,1225,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.556483713970896e-4,-12
1997.31,1997,31,1247,1997.08,0,1247,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5844368908748632e-4,-12
1997.32,1997,32,1224,1997.08,0,1224,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.555213115020716e-4,-12
1997.33,1997,33,1521,1997.08,0,1521,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.932581003224272e-4,-12
1997.34,1997,34,1456,1997.08,0,1456,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.849992071462551e-4,-12
1997.35,1997,35,1218,1997.09,0,1218,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5475895213196337e-4,-12
1997.36,1997,36,1116,1997.09,0,1116,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.4179884284012408e-4,-12
1997.37,1997,37,1211,1997.09,0,1211,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5386953286683716e-4,-12
1997.38,1997,38,1206,1997.09,0,1206,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.53234233391747e-4,-12
1997.39,1997,39,1201,1997.09,0,1201,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5259893391665684e-4,-12
1997.40,1997,40,1186,1997.10,0,1186,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5069303549138636e-4,-12
1997.41,1997,41,1288,1997.10,0,1288,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6365314478322565e-4,-12
1997.42,1997,42,1205,1997.10,0,1205,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5310717349672896e-4,-12
1997.43,1997,43,1296,1997.10,0,1296,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6466962394336992e-4,-12
1997.44,1997,44,1227,1997.11,0,1227,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.559024911871257e-4,-12
1997.45,1997,45,1297,1997.11,0,1297,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6479668383838795e-4,-12
1997.46,1997,46,1217,1997.11,0,1217,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.5463189223694537e-4,-12
1997.47,1997,47,1193,1997.11,0,1193,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.515824547565126e-4,-12
1997.48,1997,48,1345,1997.12,0,1345,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.7089555879925352e-4,-12
1997.49,1997,49,1288,1997.12,0,1288,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6365314478322565e-4,-12
1997.50,1997,50,1311,1997.12,0,1311,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.6657552236864042e-4,-12
1997.51,1997,51,1384,1997.12,0,1384,7.870304,NA,NA,NA,NA,NA,3.131082737466891,1.7585089470495676e-4,-12
1997.52,1997,52,1966,1997.12,3,1376.2,7.870304,NA,NA,NA,NA,NA,3.131082737466891,2.4979975360545157e-4,-12
1998.1,1998,1,783,1998.01,-3,1370.25,7.914118,NA,NA,NA,NA,NA,3.150542678919487,9.893711466015543e-5,-11
1998.2,1998,2,1301,1998.01,0,1301,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.643897652271548e-4,-11
1998.3,1998,3,1217,1998.01,0,1217,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5377582189196574e-4,-11
1998.4,1998,4,1280,1998.01,0,1280,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6173627939335754e-4,-11
1998.5,1998,5,1391,1998.02,0,1391,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.7576184737200026e-4,-11
1998.6,1998,6,1341,1998.02,0,1341,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6944402395819723e-4,-11
1998.7,1998,7,1350,1998.02,0,1350,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.7058123217268177e-4,-11
1998.8,1998,8,1326,1998.02,0,1326,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.675486769340563e-4,-11
1998.9,1998,9,1309,1998.03,0,1309,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.654006169733633e-4,-11
1998.10,1998,10,1363,1998.03,0,1363,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.7222386626027057e-4,-11
1998.11,1998,11,1445,1998.03,0,1445,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.8258509665890752e-4,-11
1998.12,1998,12,1521,1998.03,0,1521,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.9218818824788815e-4,-11
1998.13,1998,13,1521,1998.03,0,1521,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.9218818824788815e-4,-11
1998.14,1998,14,1576,1998.04,0,1576,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.9913779400307146e-4,-11
1998.15,1998,15,1469,1998.04,0,1469,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.85617651897533e-4,-11
1998.16,1998,16,1443,1998.04,0,1443,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.823323837223554e-4,-11
1998.17,1998,17,1375,1998.04,0,1375,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.737401438795833e-4,-11
1998.18,1998,18,1392,1998.05,0,1392,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.7588820384027633e-4,-11
1998.19,1998,19,1298,1998.05,0,1298,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6401069582232662e-4,-11
1998.20,1998,20,1461,1998.05,0,1461,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.846068001513245e-4,-11
1998.21,1998,21,1271,1998.05,0,1271,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.60599071178873e-4,-11
1998.22,1998,22,1271,1998.06,0,1271,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.60599071178873e-4,-11
1998.23,1998,23,1159,1998.06,0,1159,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.464471467319542e-4,-11
1998.24,1998,24,1141,1998.06,0,1141,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.441727303029851e-4,-11
1998.25,1998,25,1289,1998.06,0,1289,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6287348760784208e-4,-11
1998.26,1998,26,1265,1998.06,0,1265,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5984093236921662e-4,-11
1998.27,1998,27,1226,1998.07,0,1226,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5491303010645028e-4,-11
1998.28,1998,28,1202,1998.07,0,1202,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.518804748678248e-4,-11
1998.29,1998,29,1174,1998.07,0,1174,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.483424937560951e-4,-11
1998.30,1998,30,1310,1998.07,0,1310,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6552697344163935e-4,-11
1998.31,1998,31,1281,1998.08,0,1281,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.618626358616336e-4,-11
1998.32,1998,32,1251,1998.08,0,1251,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5807194181335178e-4,-11
1998.33,1998,33,1286,1998.08,0,1286,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6249441820301392e-4,-11
1998.34,1998,34,1235,1998.08,0,1235,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5605023832093482e-4,-11
1998.35,1998,35,1146,1998.08,0,1146,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.448045126443654e-4,-11
1998.36,1998,36,1268,1998.09,0,1268,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.602200017740448e-4,-11
1998.37,1998,37,1241,1998.09,0,1241,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5680837713059117e-4,-11
1998.38,1998,38,1263,1998.09,0,1263,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.595882194326645e-4,-11
1998.39,1998,39,1254,1998.09,0,1254,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5845101121817997e-4,-11
1998.40,1998,40,1235,1998.10,0,1235,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5605023832093482e-4,-11
1998.41,1998,41,1289,1998.10,0,1289,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6287348760784208e-4,-11
1998.42,1998,42,1294,1998.10,0,1294,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.635052699492224e-4,-11
1998.43,1998,43,1260,1998.10,0,1260,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5920915002783632e-4,-11
1998.44,1998,44,1204,1998.11,0,1204,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.5213318780437694e-4,-11
1998.45,1998,45,1313,1998.11,0,1313,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6590604284646754e-4,-11
1998.46,1998,46,1282,1998.11,0,1282,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.6198899232990966e-4,-11
1998.47,1998,47,1332,1998.11,0,1332,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.683068157437127e-4,-11
1998.48,1998,48,1394,1998.11,0,1394,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.7614091677682845e-4,-11
1998.49,1998,49,1438,1998.12,0,1438,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.8170060138097513e-4,-11
1998.50,1998,50,1560,1998.12,0,1560,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.9711609051065447e-4,-11
1998.51,1998,51,1582,1998.12,0,1582,7.914118,NA,NA,NA,NA,NA,3.150542678919487,1.9989593281272784e-4,-11
1998.52,1998,52,2395,1998.12,4,1524.090909090909,7.914118,NA,NA,NA,NA,NA,3.150542678919487,3.026237415211651e-4,-11
1999.1,1999,1,2251,1999.01,3,1575.7,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.825421108242874e-4,-10
1999.2,1999,2,1552,1999.01,0,1552,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.9480468947103246e-4,-10
1999.3,1999,3,1505,1999.01,0,1505,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.8890532065328854e-4,-10
