index,year,week,deaths,year.month,n_days,deaths.s,pop.80plus,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,counter
2008.27,2008,27,1285,2008.07,0,1285,615489,NA,NA,NA,NA,NA,0.0020877708618675557,-1
2008.28,2008,28,1207,2008.07,0,1207,615489,NA,NA,NA,NA,NA,0.001961042358189992,-1
2008.29,2008,29,1219,2008.07,0,1219,615489,NA,NA,NA,NA,NA,0.0019805390510634633,-1
2008.30,2008,30,1212,2008.07,0,1212,615489,NA,NA,NA,NA,NA,0.001969165980220605,-1
2008.31,2008,31,1309,2008.08,0,1309,615489,NA,NA,NA,NA,NA,0.0021267642476144985,-1
2008.32,2008,32,1239,2008.08,0,1239,615489,NA,NA,NA,NA,NA,0.0020130335391859155,-1
2008.33,2008,33,1142,2008.08,0,1142,615489,NA,NA,NA,NA,NA,0.0018554352717920224,-1
2008.34,2008,34,1143,2008.08,0,1143,615489,NA,NA,NA,NA,NA,0.001857059996198145,-1
2008.35,2008,35,1175,2008.09,0,1175,615489,NA,NA,NA,NA,NA,0.0019090511771940684,-1
2008.36,2008,36,1185,2008.09,0,1185,615489,NA,NA,NA,NA,NA,0.0019252984212552945,-1
2008.37,2008,37,1117,2008.09,0,1117,615489,NA,NA,NA,NA,NA,0.001814817161638957,-1
2008.38,2008,38,1207,2008.09,0,1207,615489,NA,NA,NA,NA,NA,0.001961042358189992,-1
2008.39,2008,39,1168,2008.09,0,1168,615489,NA,NA,NA,NA,NA,0.0018976781063512103,-1
2008.40,2008,40,1265,2008.10,0,1265,615489,NA,NA,NA,NA,NA,0.0020552763737451034,-1
2008.41,2008,41,1180,2008.10,0,1180,615489,NA,NA,NA,NA,NA,0.0019171747992246814,-1
2008.42,2008,42,1191,2008.10,0,1191,615489,NA,NA,NA,NA,NA,0.0019350467676920303,-1
2008.43,2008,43,1251,2008.10,0,1251,615489,NA,NA,NA,NA,NA,0.0020325302320593867,-1
2008.44,2008,44,1309,2008.11,0,1309,615489,NA,NA,NA,NA,NA,0.0021267642476144985,-1
2008.45,2008,45,1250,2008.11,0,1250,615489,NA,NA,NA,NA,NA,0.0020309055076532644,-1
2008.46,2008,46,1274,2008.11,0,1274,615489,NA,NA,NA,NA,NA,0.002069898893400207,-1
2008.47,2008,47,1255,2008.11,0,1255,615489,NA,NA,NA,NA,NA,0.0020390291296838773,-1
2008.48,2008,48,1254,2008.12,0,1254,615489,NA,NA,NA,NA,NA,0.002037404405277755,-1
2008.49,2008,49,1420,2008.12,0,1420,615489,NA,NA,NA,NA,NA,0.0023071086566941084,-1
2008.50,2008,50,1441,2008.12,0,1441,615489,NA,NA,NA,NA,NA,0.002341227869222683,-1
2008.51,2008,51,1442,2008.12,0,1442,615489,NA,NA,NA,NA,NA,0.0023428525936288057,-1
2008.52,2008,52,2073,2008.12,3,1451.1,615489,NA,NA,NA,NA,NA,0.0033680536938921735,-1
2009.1,2009,1,1041,2009.01,-3,1821.75,631208,NA,NA,NA,NA,NA,0.0016492186410818621,0
2009.2,2009,2,1764,2009.01,0,1764,631208,NA,NA,NA,NA,NA,0.0027946413860407346,0
2009.3,2009,3,1919,2009.01,0,1919,631208,NA,NA,NA,NA,NA,0.003040202278805085,0
2009.4,2009,4,1830,2009.01,0,1830,631208,NA,NA,NA,NA,NA,0.0028992027984436194,0
2009.5,2009,5,1788,2009.02,0,1788,631208,NA,NA,NA,NA,NA,0.002832663717823602,0
2009.6,2009,6,1801,2009.02,0,1801,631208,NA,NA,NA,NA,NA,0.0028532591475393214,0
2009.7,2009,7,1571,2009.02,0,1571,631208,NA,NA,NA,NA,NA,0.0024888784679535114,0
2009.8,2009,8,1587,2009.02,0,1587,631208,NA,NA,NA,NA,NA,0.0025142266891420894,0
2009.9,2009,9,1459,2009.03,0,1459,631208,NA,NA,NA,NA,NA,0.0023114409196334645,0
2009.10,2009,10,1404,2009.03,0,1404,631208,NA,NA,NA,NA,NA,0.0022243064092977273,0
2009.11,2009,11,1421,2009.03,0,1421,631208,NA,NA,NA,NA,NA,0.0022512388943105918,0
2009.12,2009,12,1352,2009.03,0,1352,631208,NA,NA,NA,NA,NA,0.0021419246904348485,0
2009.13,2009,13,1372,2009.03,0,1372,631208,NA,NA,NA,NA,NA,0.0021736099669205713,0
2009.14,2009,14,1360,2009.04,0,1360,631208,NA,NA,NA,NA,NA,0.0021545988010291377,0
2009.15,2009,15,1409,2009.04,0,1409,631208,NA,NA,NA,NA,NA,0.002232227728419158,0
2009.16,2009,16,1383,2009.04,0,1383,631208,NA,NA,NA,NA,NA,0.002191036868987719,0
2009.17,2009,17,1300,2009.04,0,1300,631208,NA,NA,NA,NA,NA,0.0020595429715719697,0
2009.18,2009,18,1257,2009.05,0,1257,631208,NA,NA,NA,NA,NA,0.001991419627127666,0
2009.19,2009,19,1234,2009.05,0,1234,631208,NA,NA,NA,NA,NA,0.0019549815591690853,0
2009.20,2009,20,1274,2009.05,0,1274,631208,NA,NA,NA,NA,NA,0.0020183521121405305,0
2009.21,2009,21,1260,2009.05,0,1260,631208,NA,NA,NA,NA,NA,0.0019961724186005245,0
2009.22,2009,22,1222,2009.06,0,1222,631208,NA,NA,NA,NA,NA,0.0019359703932776517,0
2009.23,2009,23,1248,2009.06,0,1248,631208,NA,NA,NA,NA,NA,0.0019771612527090913,0
2009.24,2009,24,1241,2009.06,0,1241,631208,NA,NA,NA,NA,NA,0.001966071405939088,0
2009.25,2009,25,1178,2009.06,0,1178,631208,NA,NA,NA,NA,NA,0.001866262785009062,0
2009.26,2009,26,1177,2009.06,0,1177,631208,NA,NA,NA,NA,NA,0.001864678521184776,0
2009.27,2009,27,1288,2009.07,0,1288,631208,NA,NA,NA,NA,NA,0.0020405318056805366,0
2009.28,2009,28,1218,2009.07,0,1218,631208,NA,NA,NA,NA,NA,0.0019296333379805071,0
2009.29,2009,29,1225,2009.07,0,1225,631208,NA,NA,NA,NA,NA,0.0019407231847505101,0
2009.30,2009,30,1167,2009.07,0,1167,631208,NA,NA,NA,NA,NA,0.0018488358829419145,0
2009.31,2009,31,1168,2009.08,0,1168,631208,NA,NA,NA,NA,NA,0.0018504201467662007,0
2009.32,2009,32,1181,2009.08,0,1181,631208,NA,NA,NA,NA,NA,0.0018710155764819203,0
2009.33,2009,33,1112,2009.08,0,1112,631208,NA,NA,NA,NA,NA,0.0017617013726061773,0
2009.34,2009,34,1203,2009.08,0,1203,631208,NA,NA,NA,NA,NA,0.0019058693806162153,0
2009.35,2009,35,1139,2009.08,0,1139,631208,NA,NA,NA,NA,NA,0.001804476495861903,0
2009.36,2009,36,1155,2009.09,0,1155,631208,NA,NA,NA,NA,NA,0.001829824717050481,0
2009.37,2009,37,1208,2009.09,0,1208,631208,NA,NA,NA,NA,NA,0.001913790699737646,0
2009.38,2009,38,1176,2009.09,0,1176,631208,NA,NA,NA,NA,NA,0.0018630942573604897,0
2009.39,2009,39,1180,2009.09,0,1180,631208,NA,NA,NA,NA,NA,0.0018694313126576343,0
2009.40,2009,40,1200,2009.10,0,1200,631208,NA,NA,NA,NA,NA,0.001901116589143357,0
2009.41,2009,41,1268,2009.10,0,1268,631208,NA,NA,NA,NA,NA,0.0020088465291948137,0
2009.42,2009,42,1221,2009.10,0,1221,631208,NA,NA,NA,NA,NA,0.0019343861294533655,0
2009.43,2009,43,1312,2009.10,0,1312,631208,NA,NA,NA,NA,NA,0.0020785541374634033,0
2009.44,2009,44,1255,2009.11,0,1255,631208,NA,NA,NA,NA,NA,0.001988251099479094,0
2009.45,2009,45,1269,2009.11,0,1269,631208,NA,NA,NA,NA,NA,0.0020104307930190997,0
2009.46,2009,46,1286,2009.11,0,1286,631208,NA,NA,NA,NA,NA,0.002037363278031964,0
2009.47,2009,47,1295,2009.11,0,1295,631208,NA,NA,NA,NA,NA,0.0020516216524505393,0
2009.48,2009,48,1203,2009.11,0,1203,631208,NA,NA,NA,NA,NA,0.0019058693806162153,0
2009.49,2009,49,1241,2009.12,0,1241,631208,NA,NA,NA,NA,NA,0.001966071405939088,0
2009.50,2009,50,1242,2009.12,0,1242,631208,NA,NA,NA,NA,NA,0.0019676556697633745,0
2009.51,2009,51,1398,2009.12,0,1398,631208,NA,NA,NA,NA,NA,0.0022148008263520105,0
2009.52,2009,52,2302,2009.12,4,1464.909090909091,631208,NA,NA,NA,NA,NA,0.003646975323506673,0
2010.1,2010,1,2207,2010.01,3,1544.9,647994,NA,NA,NA,NA,NA,0.0034058957336024717,1
2010.2,2010,2,1572,2010.01,0,1572,647994,NA,NA,NA,NA,NA,0.0024259483884110037,1
2010.3,2010,3,1562,2010.01,0,1562,647994,NA,NA,NA,NA,NA,0.002410516146754445,1
2010.4,2010,4,1603,2010.01,0,1603,647994,NA,NA,NA,NA,NA,0.0024737883375463353,1
2010.5,2010,5,1541,2010.02,0,1541,647994,NA,NA,NA,NA,NA,0.002378108439275672,1
2010.6,2010,6,1550,2010.02,0,1550,647994,NA,NA,NA,NA,NA,0.002391997456766575,1
2010.7,2010,7,1611,2010.02,0,1611,647994,NA,NA,NA,NA,NA,0.0024861341308715823,1
2010.8,2010,8,1609,2010.02,0,1609,647994,NA,NA,NA,NA,NA,0.0024830476825402703,1
2010.9,2010,9,1492,2010.03,0,1492,647994,NA,NA,NA,NA,NA,0.0023024904551585353,1
2010.10,2010,10,1465,2010.03,0,1465,647994,NA,NA,NA,NA,NA,0.0022608234026858273,1
2010.11,2010,11,1462,2010.03,0,1462,647994,NA,NA,NA,NA,NA,0.00225619373018886,1
2010.12,2010,12,1416,2010.03,0,1416,647994,NA,NA,NA,NA,NA,0.0021852054185686905,1
2010.13,2010,13,1391,2010.03,0,1391,647994,NA,NA,NA,NA,NA,0.002146624814427294,1
2010.14,2010,14,1328,2010.04,0,1328,647994,NA,NA,NA,NA,NA,0.002049401691990975,1
2010.15,2010,15,1362,2010.04,0,1362,647994,NA,NA,NA,NA,NA,0.0021018713136232744,1
2010.16,2010,16,1311,2010.04,0,1311,647994,NA,NA,NA,NA,NA,0.0020231668811748257,1
2010.17,2010,17,1348,2010.04,0,1348,647994,NA,NA,NA,NA,NA,0.0020802661753040923,1
2010.18,2010,18,1329,2010.05,0,1329,647994,NA,NA,NA,NA,NA,0.002050944916156631,1
2010.19,2010,19,1399,2010.05,0,1399,647994,NA,NA,NA,NA,NA,0.002158970607752541,1
2010.20,2010,20,1321,2010.05,0,1321,647994,NA,NA,NA,NA,NA,0.0020385991228313843,1
2010.21,2010,21,1278,2010.05,0,1278,647994,NA,NA,NA,NA,NA,0.0019722404837081826,1
2010.22,2010,22,1289,2010.05,0,1289,647994,NA,NA,NA,NA,NA,0.001989215949530397,1
2010.23,2010,23,1284,2010.06,0,1284,647994,NA,NA,NA,NA,NA,0.0019814998287021176,1
2010.24,2010,24,1184,2010.06,0,1184,647994,NA,NA,NA,NA,NA,0.001827177412136532,1
2010.25,2010,25,1297,2010.06,0,1297,647994,NA,NA,NA,NA,NA,0.0020015617428556435,1
2010.26,2010,26,1393,2010.06,0,1393,647994,NA,NA,NA,NA,NA,0.002149711262758606,1
2010.27,2010,27,1399,2010.07,0,1399,647994,NA,NA,NA,NA,NA,0.002158970607752541,1
2010.28,2010,28,1332,2010.07,0,1332,647994,NA,NA,NA,NA,NA,0.0020555745886535986,1
2010.29,2010,29,1296,2010.07,0,1296,647994,NA,NA,NA,NA,NA,0.0020000185186899878,1
2010.30,2010,30,1154,2010.07,0,1154,647994,NA,NA,NA,NA,NA,0.0017808806871668565,1
2010.31,2010,31,1153,2010.08,0,1153,647994,NA,NA,NA,NA,NA,0.0017793374630012007,1
2010.32,2010,32,1190,2010.08,0,1190,647994,NA,NA,NA,NA,NA,0.0018364367571304674,1
2010.33,2010,33,1217,2010.08,0,1217,647994,NA,NA,NA,NA,NA,0.0018781038096031754,1
2010.34,2010,34,1144,2010.08,0,1144,647994,NA,NA,NA,NA,NA,0.001765448445510298,1
2010.35,2010,35,1219,2010.08,0,1219,647994,NA,NA,NA,NA,NA,0.001881190257934487,1
2010.36,2010,36,1252,2010.09,0,1252,647994,NA,NA,NA,NA,NA,0.0019321166554011303,1
2010.37,2010,37,1297,2010.09,0,1297,647994,NA,NA,NA,NA,NA,0.0020015617428556435,1
2010.38,2010,38,1327,2010.09,0,1327,647994,NA,NA,NA,NA,NA,0.0020478584678253193,1
2010.39,2010,39,1225,2010.09,0,1225,647994,NA,NA,NA,NA,NA,0.0018904496029284222,1
2010.40,2010,40,1324,2010.10,0,1324,647994,NA,NA,NA,NA,NA,0.002043228795328352,1
2010.41,2010,41,1290,2010.10,0,1290,647994,NA,NA,NA,NA,NA,0.0019907591736960527,1
2010.42,2010,42,1299,2010.10,0,1299,647994,NA,NA,NA,NA,NA,0.0020046481911869555,1
2010.43,2010,43,1347,2010.10,0,1347,647994,NA,NA,NA,NA,NA,0.0020787229511384365,1
2010.44,2010,44,1261,2010.11,0,1261,647994,NA,NA,NA,NA,NA,0.001946005672892033,1
2010.45,2010,45,1317,2010.11,0,1317,647994,NA,NA,NA,NA,NA,0.0020324262261687607,1
2010.46,2010,46,1302,2010.11,0,1302,647994,NA,NA,NA,NA,NA,0.002009277863683923,1
2010.47,2010,47,1311,2010.11,0,1311,647994,NA,NA,NA,NA,NA,0.0020231668811748257,1
2010.48,2010,48,1448,2010.11,0,1448,647994,NA,NA,NA,NA,NA,0.002234588591869678,1
2010.49,2010,49,1474,2010.12,0,1474,647994,NA,NA,NA,NA,NA,0.00227471242017673,1
2010.50,2010,50,1517,2010.12,0,1517,647994,NA,NA,NA,NA,NA,0.002341071059299932,1
2010.51,2010,51,1499,2010.12,0,1499,647994,NA,NA,NA,NA,NA,0.002313293024318126,1
2010.52,2010,52,1072,2010.12,-2,1500.8,647994,NA,NA,NA,NA,NA,0.0016543363055830764,1
2011.1,2011,1,2103,2011.01,2,1635.6666666666667,667547,6.09,0.5,2.5,0,0,0.0031503399760616107,2
2011.2,2011,2,1560,2011.01,0,1560,667547,9.19,4.41,0,0,0,0.0023369141049244474,2
2011.3,2011,3,1417,2011.01,0,1417,667547,6.24,0.89,2.11,0,0,0.0021226969786397065,2
2011.4,2011,4,1406,2011.01,0,1406,667547,3.17,-2.01,5.01,2.01,0,0.002106218738156265,2
2011.5,2011,5,1492,2011.01,0,1492,667547,6.87,3.59,0,0,0,0.0022350486182995356,2
2011.6,2011,6,1436,2011.02,0,1436,667547,9.36,2.2,0.7999999999999998,0,0,0.0021511593940201964,2
2011.7,2011,7,1406,2011.02,0,1406,667547,6.54,1.3,1.7,0,0,0.002106218738156265,2
2011.8,2011,8,1403,2011.02,0,1403,667547,5.56,-0,3,0,0,0.0021017246725698715,2
2011.9,2011,9,1448,2011.02,0,1448,667547,5.34,-1.27,4.27,1.27,0,0.002169135656365769,2
2011.10,2011,10,1485,2011.03,0,1485,667547,10.81,2.17,0.8300000000000001,0,0,0.002224562465264618,2
2011.11,2011,11,1519,2011.03,0,1519,667547,11.71,3.63,0,0,0,0.002275495208577074,2
2011.12,2011,12,1417,2011.03,0,1417,667547,13.97,0.3,2.7,0,0,0.0021226969786397065,2
2011.13,2011,13,1489,2011.03,0,1489,667547,15.54,4.74,0,0,0,0.0022305545527131422,2
2011.14,2011,14,1401,2011.04,0,1401,667547,16.34,6.43,0,0,0,0.0020987286288456095,2
2011.15,2011,15,1423,2011.04,0,1423,667547,15.73,3.56,0,0,0,0.0021316851098124928,2
2011.16,2011,16,1461,2011.04,0,1461,667547,24.4,7.2,0,0,4.399999999999999,0.0021886099405734726,2
2011.17,2011,17,1440,2011.04,0,1440,667547,20.37,8.86,0,0,0.370000000000001,0.0021571514814687207,2
2011.18,2011,18,1375,2011.05,0,1375,667547,19.77,5.66,0,0,0,0.002059780060430202,2
2011.19,2011,19,1379,2011.05,0,1379,667547,18.79,8.89,0,0,0,0.002065772147878726,2
2011.20,2011,20,1317,2011.05,0,1317,667547,18.09,8.39,0,0,0,0.0019728947924266007,2
2011.21,2011,21,1336,2011.05,0,1336,667547,18.63,9.89,0,0,0,0.0020013572078070906,2
2011.22,2011,22,1328,2011.05,0,1328,667547,23.04,9.7,0,0,3.039999999999999,0.0019893730329100423,2
2011.23,2011,23,1252,2011.06,0,1252,667547,18.89,8.23,0,0,0,0.001875523371388082,2
2011.24,2011,24,1294,2011.06,0,1294,667547,18.96,11.44,0,0,0,0.0019384402895975864,2
2011.25,2011,25,1244,2011.06,0,1244,667547,19.34,12.97,0,0,0,0.0018635391964910335,2
2011.26,2011,26,1300,2011.06,0,1300,667547,22.39,11.76,0,0,2.3900000000000006,0.0019474284207703727,2
2011.27,2011,27,1340,2011.07,0,1340,667547,21.84,11.01,0,0,1.8399999999999999,0.002007349295255615,2
2011.28,2011,28,1330,2011.07,0,1330,667547,20.06,12.44,0,0,0.05999999999999872,0.0019923690766343043,2
2011.29,2011,29,1205,2011.07,0,1205,667547,18.54,12.49,0,0,0,0.0018051163438679225,2
2011.30,2011,30,1250,2011.07,0,1250,667547,19.73,11.67,0,0,0,0.0018725273276638198,2
2011.31,2011,31,1259,2011.08,0,1259,667547,23.59,12.54,0,0,3.59,0.0018860095244229995,2
2011.32,2011,32,1248,2011.08,0,1248,667547,19.99,12.87,0,0,0,0.0018695312839395579,2
2011.33,2011,33,1204,2011.08,0,1204,667547,22.1,11.67,0,0,2.1000000000000014,0.0018036183220057913,2
2011.34,2011,34,1249,2011.08,0,1249,667547,21.26,12.86,0,0,1.2600000000000016,0.0018710293058016888,2
2011.35,2011,35,1260,2011.08,0,1260,667547,20.96,9.44,0,0,0.9600000000000009,0.0018875075462851305,2
2011.36,2011,36,1362,2011.09,0,1362,667547,19.34,13.81,0,0,0,0.0020403057762224982,2
2011.37,2011,37,1245,2011.09,0,1245,667547,18.49,10.44,0,0,0,0.0018650372183531647,2
2011.38,2011,38,1261,2011.09,0,1261,667547,19.3,8.94,0,0,0,0.0018890055681472615,2
2011.39,2011,39,1363,2011.09,0,1363,667547,24.06,10,0,0,4.059999999999999,0.0020418037980846292,2
2011.40,2011,40,1305,2011.10,0,1305,667547,17.84,10.1,0,0,0,0.001954918530081028,2
2011.41,2011,41,1294,2011.10,0,1294,667547,15.19,6.84,0,0,0,0.0019384402895975864,2
2011.42,2011,42,1349,2011.10,0,1349,667547,12.89,3.81,0,0,0,0.0020208314920147946,2
2011.43,2011,43,1414,2011.10,0,1414,667547,14.73,8.03,0,0,0,0.002118202913053313,2
2011.44,2011,44,1395,2011.10,0,1395,667547,16.03,9.76,0,0,0,0.002089740497672823,2
2011.45,2011,45,1309,2011.11,0,1309,667547,10.2,4.34,0,0,0,0.0019609106175295524,2
2011.46,2011,46,1385,2011.11,0,1385,667547,7.8,-0.46,3.46,0.46,0,0.0020747602790515125,2
2011.47,2011,47,1467,2011.11,0,1467,667547,9.91,4.17,0,0,0,0.002197598071746259,2
2011.48,2011,48,1483,2011.11,0,1483,667547,10.24,4.37,0,0,0,0.002221566421540356,2
2011.49,2011,49,1459,2011.12,0,1459,667547,8.01,2.84,0.16000000000000014,0,0,0.0021856138968492107,2
2011.50,2011,50,1598,2011.12,0,1598,667547,7.34,2.9,0.10000000000000009,0,0,0.0023938389356854273,2
2011.51,2011,51,1526,2011.12,0,1526,667547,8.46,4.27,0,0,0,0.0022859813616119915,2
2011.52,2011,52,1308,2011.12,-1,1526,667547,9.91,6.57,0,0,0,0.001959412595667421,2
2012.1,2012,1,1889,2012.01,1,1652.875,686015,9.49,4.93,0,0,0,0.00275358410530382,3
2012.2,2012,2,1535,2012.01,0,1535,686015,8.53,3.27,0,0,0,0.002237560403198181,3
2012.3,2012,3,1580,2012.01,0,1580,686015,7.54,0.61,2.39,0,0,0.002303156636516694,3
2012.4,2012,4,1616,2012.01,0,1616,686015,5.84,1.14,1.86,0,0,0.002355633623171505,3
2012.5,2012,5,1616,2012.01,0,1616,686015,-3.11,-10.14,13.14,10.14,0,0.002355633623171505,3
2012.6,2012,6,1731,2012.02,0,1731,686015,-1.86,-11.57,14.57,11.57,0,0.0025232684416521506,3
2012.7,2012,7,1786,2012.02,0,1786,686015,7.11,2.49,0.5099999999999998,0,0,0.0026034416157081114,3
2012.8,2012,8,1756,2012.02,0,1756,686015,9.63,2.59,0.41000000000000014,0,0,0.002559710793495769,3
2012.9,2012,9,1760,2012.02,0,1760,686015,10.64,6.09,0,0,0,0.002565541569790748,3
2012.10,2012,10,1654,2012.03,0,1654,686015,9.91,3.23,0,0,0,0.0024110259979738054,3
2012.11,2012,11,1590,2012.03,0,1590,686015,11.56,2.54,0.45999999999999996,0,0,0.002317733577254142,3
2012.12,2012,12,1565,2012.03,0,1565,686015,16.41,3.13,0,0,0,0.002281291225410523,3
2012.13,2012,13,1547,2012.03,0,1547,686015,13.43,2.36,0.6400000000000001,0,0,0.0022550527320831177,3
2012.14,2012,14,1576,2012.04,0,1576,686015,10.8,1.64,1.36,0,0,0.0022973258602217153,3
2012.15,2012,15,1492,2012.04,0,1492,686015,11.49,4.03,0,0,0,0.002174879558027157,3
2012.16,2012,16,1519,2012.04,0,1519,686015,12.17,2.83,0.16999999999999993,0,0,0.002214237298018265,3
2012.17,2012,17,1558,2012.04,0,1558,686015,14.67,7.86,0,0,0,0.00227108736689431,3
2012.18,2012,18,1432,2012.04,0,1432,686015,15.66,7.77,0,0,0,0.002087417913602472,3
2012.19,2012,19,1426,2012.05,0,1426,686015,16.89,7.34,0,0,0,0.002078671749160004,3
2012.20,2012,20,1391,2012.05,0,1391,686015,16.91,6.91,0,0,0,0.002027652456578938,3
2012.21,2012,21,1473,2012.05,0,1473,686015,26.87,14.23,0,0,6.870000000000001,0.002147183370626007,3
2012.22,2012,22,1371,2012.05,0,1371,686015,18.14,8.6,0,0,0,0.001998498575104043,3
2012.23,2012,23,1402,2012.06,0,1402,686015,17.41,9.04,0,0,0,0.00204368709139013,3
2012.24,2012,24,1356,2012.06,0,1356,686015,18.36,9.59,0,0,0,0.001976633163997872,3
2012.25,2012,25,1371,2012.06,0,1371,686015,19.67,11.3,0,0,0,0.001998498575104043,3
2012.26,2012,26,1321,2012.06,0,1321,686015,22.03,13.03,0,0,2.030000000000001,0.0019256138714168057,3
2012.27,2012,27,1383,2012.07,0,1383,686015,23.61,13.99,0,0,3.6099999999999994,0.0020159909039889796,3
2012.28,2012,28,1284,2012.07,0,1284,686015,19.09,12.81,0,0,0,0.0018716791906882504,3
2012.29,2012,29,1267,2012.07,0,1267,686015,18.99,11.2,0,0,0,0.0018468983914345896,3
2012.30,2012,30,1329,2012.07,0,1329,686015,25.96,13.27,0,0,5.960000000000001,0.0019372754240067637,3
2012.31,2012,31,1304,2012.07,0,1304,686015,22.31,12.47,0,0,2.3099999999999987,0.001900833072163145,3
2012.32,2012,32,1232,2012.08,0,1232,686015,21.36,11.63,0,0,1.3599999999999994,0.0017958790988535237,3
2012.33,2012,33,1362,2012.08,0,1362,686015,27.94,15.1,0,0,7.940000000000001,0.0019853793284403403,3
2012.34,2012,34,1372,2012.08,0,1372,686015,23.46,14.16,0,0,3.460000000000001,0.0019999562691777875,3
2012.35,2012,35,1223,2012.08,0,1223,686015,20.81,10.11,0,0,0.8099999999999987,0.001782759852189821,3
2012.36,2012,36,1333,2012.09,0,1333,686015,23.44,11.19,0,0,3.4400000000000013,0.0019431062003017426,3
2012.37,2012,37,1321,2012.09,0,1321,686015,18.77,9.44,0,0,0,0.0019256138714168057,3
2012.38,2012,38,1231,2012.09,0,1231,686015,16.27,6.8,0,0,0,0.001794421404779779,3
2012.39,2012,39,1349,2012.09,0,1349,686015,17.21,9.89,0,0,0,0.0019664293054816586,3
2012.40,2012,40,1303,2012.10,0,1303,686015,16.23,8.41,0,0,0,0.0018993753780894003,3
2012.41,2012,41,1405,2012.10,0,1405,686015,13.47,4.17,0,0,0,0.002048060173611364,3
2012.42,2012,42,1386,2012.10,0,1386,686015,16.46,10.6,0,0,0,0.002020363986210214,3
2012.43,2012,43,1300,2012.10,0,1300,686015,13.46,5.57,0,0,0,0.0018950022958681661,3
2012.44,2012,44,1378,2012.10,0,1378,686015,10.06,3.94,0,0,0,0.0020087024336202563,3
2012.45,2012,45,1423,2012.11,0,1423,686015,11.1,6.3,0,0,0,0.0020742986669387694,3
2012.46,2012,46,1434,2012.11,0,1434,686015,8.57,2.17,0.8300000000000001,0,0,0.0020903333017499616,3
2012.47,2012,47,1428,2012.11,0,1428,686015,10.71,3.51,0,0,0,0.0020815871373074933,3
2012.48,2012,48,1425,2012.11,0,1425,686015,7.56,0.89,2.11,0,0,0.002077214055086259,3
2012.49,2012,49,1415,2012.12,0,1415,686015,4.74,-1.89,4.89,1.89,0,0.0020626371143488116,3
2012.50,2012,50,1529,2012.12,0,1529,686015,5.93,0.91,2.09,0,0,0.0022288142387557122,3
2012.51,2012,51,1504,2012.12,0,1504,686015,8.07,4.89,0,0,0,0.002192371886912094,3
2012.52,2012,52,1810,2012.12,1,1583.75,686015,10.61,6.07,0,0,0,0.002638426273477985,3
2013.1,2013,1,1418,2013.01,-1,1654.3333333333333,702820,9.8,6.84,0,0,0,0.0020175862952107227,4
2013.2,2013,2,1710,2013.01,0,1710,702820,5.71,0.8,2.2,0,0,0.0024330554053669505,4
2013.3,2013,3,1693,2013.01,0,1693,702820,-1.89,-6.86,9.86,6.86,0,0.002408867135255115,4
2013.4,2013,4,1736,2013.01,0,1736,702820,0.01,-5.99,8.99,5.99,0,0.0024700492302438745,4
2013.5,2013,5,1830,2013.02,0,1830,702820,9.34,4.33,0,0,0,0.00260379613556814,4
2013.6,2013,6,1790,2013.02,0,1790,702820,4.93,0.24,2.76,0,0,0.00254688255883441,4
2013.7,2013,7,1783,2013.02,0,1783,702820,4.01,-1.87,4.87,1.87,0,0.0025369226829060074,4
2013.8,2013,8,1855,2013.02,0,1855,702820,2.87,-2.59,5.59,2.59,0,0.002639367121026721,4
2013.9,2013,9,1870,2013.03,0,1870,702820,4.59,0.77,2.23,0,0,0.0026607097123018696,4
2013.10,2013,10,1965,2013.03,0,1965,702820,10.73,2.51,0.4900000000000002,0,0,0.002795879457044478,4
2013.11,2013,11,1736,2013.03,0,1736,702820,4.1,-3.19,6.1899999999999995,3.19,0,0.0024700492302438745,4
2013.12,2013,12,1728,2013.03,0,1728,702820,4.99,-1.4,4.4,1.4,0,0.002458666514897129,4
2013.13,2013,13,1779,2013.04,0,1779,702820,4.56,-3.5,6.5,3.5,0,0.0025312313252326343,4
2013.14,2013,14,1669,2013.04,0,1669,702820,7.87,-1.43,4.43,1.43,0,0.002374718989214877,4
2013.15,2013,15,1768,2013.04,0,1768,702820,13.3,3.93,0,0,0,0.0025155800916308586,4
2013.16,2013,16,1573,2013.04,0,1573,702820,15.79,4.16,0,0,0,0.0022381264050539257,4
2013.17,2013,17,1497,2013.04,0,1497,702820,15.56,3.79,0,0,0,0.0021299906092598388,4
2013.18,2013,18,1430,2013.05,0,1430,702820,16.51,4.2,0,0,0,0.0020346603682308414,4
2013.19,2013,19,1447,2013.05,0,1447,702820,18.26,8.41,0,0,0,0.0020588486383426767,4
2013.20,2013,20,1382,2013.05,0,1382,702820,13.2,5.63,0,0,0,0.0019663640761503655,4
2013.21,2013,21,1281,2013.05,0,1281,702820,12.23,5.8,0,0,0,0.001822657294897698,4
2013.22,2013,22,1365,2013.06,0,1365,702820,17.71,8.93,0,0,0,0.0019421758060385304,4
2013.23,2013,23,1371,2013.06,0,1371,702820,20.61,8.91,0,0,0.6099999999999994,0.00195071284254859,4
2013.24,2013,24,1329,2013.06,0,1329,702820,19.46,9.73,0,0,0,0.0018909535869781737,4
2013.25,2013,25,1331,2013.06,0,1331,702820,22.96,13.9,0,0,2.960000000000001,0.0018937992658148602,4
2013.26,2013,26,1345,2013.07,0,1345,702820,17.6,8.6,0,0,0,0.0019137190176716655,4
