index,year,week,deaths,year.month,n_days,deaths.s,pop.m,temp.max,temp.min,t.min2,t.min,t.max,share.80plus,deaths.pc,counter
2008.44,2008,44,1261,2008.11,0,1261,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5544731907614736e-4,-1
2008.45,2008,45,1191,2008.11,0,1191,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.468182054081614e-4,-1
2008.46,2008,46,1215,2008.11,0,1215,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4977675866575658e-4,-1
2008.47,2008,47,1212,2008.11,0,1212,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4940693950855717e-4,-1
2008.48,2008,48,1294,2008.12,0,1294,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5951532980534075e-4,-1
2008.49,2008,49,1215,2008.12,0,1215,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4977675866575658e-4,-1
2008.50,2008,50,1322,2008.12,0,1322,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6296697527253513e-4,-1
2008.51,2008,51,1365,2008.12,0,1365,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6826771652572652e-4,-1
2008.52,2008,52,1887,2008.12,3,1320.9,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,2.3261624987842193e-4,-1
2009.1,2009,1,874,2009.01,-3,1529.5,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.0715517000400667e-4,0
2009.2,2009,2,1561,2009.01,0,1561,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.9138354734125218e-4,0
2009.3,2009,3,1648,2009.01,0,1648,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,2.0205002307391643e-4,0
2009.4,2009,4,1540,2009.01,0,1540,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.888088807850918e-4,0
2009.5,2009,5,1478,2009.02,0,1478,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.8120748428595177e-4,0
2009.6,2009,6,1477,2009.02,0,1477,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.810848811166108e-4,0
2009.7,2009,7,1351,2009.02,0,1351,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.6563688177964874e-4,0
2009.8,2009,8,1333,2009.02,0,1333,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.634300247315113e-4,0
2009.9,2009,9,1297,2009.03,0,1297,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5901631063523644e-4,0
2009.10,2009,10,1284,2009.03,0,1284,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5742246943380384e-4,0
2009.11,2009,11,1257,2009.03,0,1257,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.541121838615977e-4,0
2009.12,2009,12,1295,2009.03,0,1295,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5877110429655448e-4,0
2009.13,2009,13,1300,2009.03,0,1300,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5938412014325935e-4,0
2009.14,2009,14,1277,2009.04,0,1277,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5656424724841704e-4,0
2009.15,2009,15,1275,2009.04,0,1275,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5631904090973513e-4,0
2009.16,2009,16,1269,2009.04,0,1269,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.555834218936893e-4,0
2009.17,2009,17,1154,2009.04,0,1154,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4148405741947788e-4,0
2009.18,2009,18,1133,2009.05,0,1133,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3890939086331756e-4,0
2009.19,2009,19,1166,2009.05,0,1166,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4295529545156952e-4,0
2009.20,2009,20,1214,2009.05,0,1214,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4884024757993604e-4,0
2009.21,2009,21,1166,2009.05,0,1166,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4295529545156952e-4,0
2009.22,2009,22,1223,2009.06,0,1223,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4994367610400474e-4,0
2009.23,2009,23,1150,2009.06,0,1150,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.40993644742114e-4,0
2009.24,2009,24,1168,2009.06,0,1168,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4320050179025145e-4,0
2009.25,2009,25,1173,2009.06,0,1173,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4381351763695632e-4,0
2009.26,2009,26,1127,2009.06,0,1127,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3817377184727176e-4,0
2009.27,2009,27,1234,2009.07,0,1234,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5129231096675538e-4,0
2009.28,2009,28,1141,2009.07,0,1141,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.398902162180453e-4,0
2009.29,2009,29,1159,2009.07,0,1159,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4209707326618274e-4,0
2009.30,2009,30,1097,2009.07,0,1097,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3449567676704268e-4,0
2009.31,2009,31,1155,2009.08,0,1155,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4160666058881887e-4,0
2009.32,2009,32,1144,2009.08,0,1144,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.402580257260682e-4,0
2009.33,2009,33,1080,2009.08,0,1080,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3241142288824623e-4,0
2009.34,2009,34,1174,2009.08,0,1174,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4393612080629728e-4,0
2009.35,2009,35,1145,2009.08,0,1145,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.403806288954092e-4,0
2009.36,2009,36,1099,2009.09,0,1099,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3474088310572464e-4,0
2009.37,2009,37,1193,2009.09,0,1193,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.462655810237757e-4,0
2009.38,2009,38,1133,2009.09,0,1133,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.3890939086331756e-4,0
2009.39,2009,39,1173,2009.09,0,1173,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4381351763695632e-4,0
2009.40,2009,40,1203,2009.10,0,1203,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4749161271718537e-4,0
2009.41,2009,41,1258,2009.10,0,1258,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5423478703093866e-4,0
2009.42,2009,42,1203,2009.10,0,1203,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4749161271718537e-4,0
2009.43,2009,43,1303,2009.10,0,1303,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5975192965128225e-4,0
2009.44,2009,44,1275,2009.11,0,1275,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5631904090973513e-4,0
2009.45,2009,45,1236,2009.11,0,1236,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5153751730543735e-4,0
2009.46,2009,46,1281,2009.11,0,1281,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5705465992578094e-4,0
2009.47,2009,47,1211,2009.11,0,1211,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4847243807191313e-4,0
2009.48,2009,48,1223,2009.11,0,1223,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.4994367610400474e-4,0
2009.49,2009,49,1263,2009.12,0,1263,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.548478028776435e-4,0
2009.50,2009,50,1230,2009.12,0,1230,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.5080189828939152e-4,0
2009.51,2009,51,1357,2009.12,0,1357,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,1.6637250079569454e-4,0
2009.52,2009,52,2205,2009.12,4,1403.1818181818182,8.156396,NA,NA,NA,NA,NA,3.8288011363970678,2.7033998839683603e-4,0
2010.1,2010,1,1915,2010.01,3,1340.5,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,2.3343763058488864e-4,1
2010.2,2010,2,1371,2010.01,0,1371,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6712427756234065e-4,1
2010.3,2010,3,1314,2010.01,0,1314,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6017600344049278e-4,1
2010.4,2010,4,1396,2010.01,0,1396,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.7017176621227393e-4,1
2010.5,2010,5,1385,2010.02,0,1385,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6883087120630327e-4,1
2010.6,2010,6,1336,2010.02,0,1336,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6285779345243408e-4,1
2010.7,2010,7,1341,2010.02,0,1341,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6346729118242072e-4,1
2010.8,2010,8,1373,2010.02,0,1373,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6736807665433532e-4,1
2010.9,2010,9,1299,2010.03,0,1299,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5834751025053283e-4,1
2010.10,2010,10,1334,2010.03,0,1334,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.626139943604394e-4,1
2010.11,2010,11,1316,2010.03,0,1316,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.6041980253248743e-4,1
2010.12,2010,12,1293,2010.03,0,1293,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5761611297454881e-4,1
2010.13,2010,13,1256,2010.03,0,1256,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5310582977264757e-4,1
2010.14,2010,14,1177,2010.04,0,1177,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4347576563885847e-4,1
2010.15,2010,15,1292,2010.04,0,1292,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.574942134285515e-4,1
2010.16,2010,16,1282,2010.04,0,1282,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.562752179685782e-4,1
2010.17,2010,17,1283,2010.04,0,1283,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.563971175145755e-4,1
2010.18,2010,18,1212,2010.05,0,1212,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4774224974876504e-4,1
2010.19,2010,19,1268,2010.05,0,1268,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5456862432461558e-4,1
2010.20,2010,20,1211,2010.05,0,1211,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.476203502027677e-4,1
2010.21,2010,21,1244,2010.05,0,1244,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5164303522067962e-4,1
2010.22,2010,22,1247,2010.05,0,1247,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.520087338586716e-4,1
2010.23,2010,23,1255,2010.06,0,1255,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5298393022665027e-4,1
2010.24,2010,24,1163,2010.06,0,1163,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4176917199489581e-4,1
2010.25,2010,25,1259,2010.06,0,1259,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.534715284106396e-4,1
2010.26,2010,26,1233,2010.06,0,1233,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5030214021470898e-4,1
2010.27,2010,27,1264,2010.07,0,1264,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5408102614062626e-4,1
2010.28,2010,28,1234,2010.07,0,1234,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.504240397607063e-4,1
2010.29,2010,29,1133,2010.07,0,1133,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.3811218561497589e-4,1
2010.30,2010,30,1124,2010.07,0,1124,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.370150897009999e-4,1
2010.31,2010,31,1131,2010.08,0,1131,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.3786838652298124e-4,1
2010.32,2010,32,1137,2010.08,0,1137,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.385997837989652e-4,1
2010.33,2010,33,1204,2010.08,0,1204,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.467670533807864e-4,1
2010.34,2010,34,1115,2010.08,0,1115,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.3591799378702394e-4,1
2010.35,2010,35,1167,2010.08,0,1167,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4225677017888516e-4,1
2010.36,2010,36,1180,2010.09,0,1180,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4384146427685044e-4,1
2010.37,2010,37,1209,2010.09,0,1209,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4737655111077304e-4,1
2010.38,2010,38,1285,2010.09,0,1285,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5664091660657018e-4,1
2010.39,2010,39,1229,2010.09,0,1229,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4981454203071964e-4,1
2010.40,2010,40,1278,2010.10,0,1278,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.557876197845889e-4,1
2010.41,2010,41,1243,2010.10,0,1243,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.515211356746823e-4,1
2010.42,2010,42,1269,2010.10,0,1269,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.5469052387061288e-4,1
2010.43,2010,43,1278,2010.10,0,1278,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.557876197845889e-4,1
2010.44,2010,44,1220,2010.11,0,1220,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4871744611674368e-4,1
2010.45,2010,45,1221,2010.11,0,1221,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.48839345662741e-4,1
2010.46,2010,46,1229,2010.11,0,1229,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.4981454203071964e-4,1
2010.47,2010,47,1237,2010.11,0,1237,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.507897383986983e-4,1
2010.48,2010,48,1355,2010.11,0,1355,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,0.00016517388482638334,1
2010.49,2010,49,1414,2010.12,0,1414,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.7236595804022588e-4,1
2010.50,2010,50,1407,2010.12,0,1407,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.7151266121824454e-4,1
2010.51,2010,51,1340,2010.12,0,1340,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.633453916364234e-4,1
2010.52,2010,52,1019,2010.12,-2,1426.6,8.203476,NA,NA,NA,NA,NA,3.9094686578675866,1.2421563737128016e-4,1
2011.1,2011,1,1808,2011.01,2,1406.2222222222222,8.243482,6.09,0.5,2.5,0,0,4.007895388266873,2.1932479503200224e-4,2
2011.2,2011,2,1329,2011.01,0,1329,8.243482,9.19,4.41,0,0,0,4.007895388266873,1.6121828130394414e-4,2
2011.3,2011,3,1254,2011.01,0,1254,8.243482,6.24,0.89,2.11,0,0,4.007895388266873,1.5212018416489536e-4,2
2011.4,2011,4,1277,2011.01,0,1277,8.243482,3.17,-2.01,5.01,2.01,0,4.007895388266873,1.5491026728753699e-4,2
2011.5,2011,5,1327,2011.01,0,1327,8.243482,6.87,3.59,0,0,0,4.007895388266873,1.6097566538023618e-4,2
2011.6,2011,6,1305,2011.02,0,1305,8.243482,9.36,2.2,0.7999999999999998,0,0,4.007895388266873,1.5830689021944852e-4,2
2011.7,2011,7,1302,2011.02,0,1302,8.243482,6.54,1.3,1.7,0,0,4.007895388266873,1.5794296633388658e-4,2
2011.8,2011,8,1299,2011.02,0,1299,8.243482,5.56,-0,3,0,0,4.007895388266873,1.5757904244832462e-4,2
2011.9,2011,9,1324,2011.02,0,1324,8.243482,5.34,-1.27,4.27,1.27,0,4.007895388266873,1.606117414946742e-4,2
2011.10,2011,10,1304,2011.03,0,1304,8.243482,10.81,2.17,0.8300000000000001,0,0,4.007895388266873,1.5818558225759455e-4,2
2011.11,2011,11,1291,2011.03,0,1291,8.243482,11.71,3.63,0,0,0,4.007895388266873,1.5660857875349278e-4,2
2011.12,2011,12,1308,2011.03,0,1308,8.243482,13.97,0.3,2.7,0,0,4.007895388266873,1.5867081410501045e-4,2
2011.13,2011,13,1342,2011.03,0,1342,8.243482,15.54,4.74,0,0,0,4.007895388266873,1.627952848080459e-4,2
2011.14,2011,14,1277,2011.04,0,1277,8.243482,16.34,6.43,0,0,0,4.007895388266873,1.5491026728753699e-4,2
2011.15,2011,15,1282,2011.04,0,1282,8.243482,15.73,3.56,0,0,0,4.007895388266873,1.555168070968069e-4,2
2011.16,2011,16,1288,2011.04,0,1288,8.243482,24.4,7.2,0,0,4.399999999999999,4.007895388266873,1.562446548679308e-4,2
2011.17,2011,17,1227,2011.04,0,1227,8.243482,20.37,8.86,0,0,0.370000000000001,4.007895388266873,1.488448691948378e-4,2
2011.18,2011,18,1205,2011.05,0,1205,8.243482,19.77,5.66,0,0,0,4.007895388266873,1.461760940340502e-4,2
2011.19,2011,19,1262,2011.05,0,1262,8.243482,18.79,8.89,0,0,0,4.007895388266873,1.5309064785972722e-4,2
2011.20,2011,20,1205,2011.05,0,1205,8.243482,18.09,8.39,0,0,0,4.007895388266873,1.461760940340502e-4,2
2011.21,2011,21,1228,2011.05,0,1228,8.243482,18.63,9.89,0,0,0,4.007895388266873,1.489661771566918e-4,2
2011.22,2011,22,1193,2011.05,0,1193,8.243482,23.04,9.7,0,0,3.039999999999999,4.007895388266873,1.4472039849180236e-4,2
2011.23,2011,23,1212,2011.06,0,1212,8.243482,18.89,8.23,0,0,0,4.007895388266873,1.4702524976702803e-4,2
2011.24,2011,24,1196,2011.06,0,1196,8.243482,18.96,11.44,0,0,0,4.007895388266873,1.4508432237736433e-4,2
2011.25,2011,25,1141,2011.06,0,1141,8.243482,19.34,12.97,0,0,0,4.007895388266873,1.384123844753952e-4,2
2011.26,2011,26,1217,2011.06,0,1217,8.243482,22.39,11.76,0,0,2.3900000000000006,4.007895388266873,1.4763178957629796e-4,2
2011.27,2011,27,1316,2011.07,0,1316,8.243482,21.84,11.01,0,0,1.8399999999999999,4.007895388266873,1.5964127779984235e-4,2
2011.28,2011,28,1194,2011.07,0,1194,8.243482,20.06,12.44,0,0,0.05999999999999872,4.007895388266873,1.4484170645365633e-4,2
2011.29,2011,29,1122,2011.07,0,1122,8.243482,18.54,12.49,0,0,0,4.007895388266873,1.3610753320016954e-4,2
2011.30,2011,30,1198,2011.07,0,1198,8.243482,19.73,11.67,0,0,0,4.007895388266873,1.453269383010723e-4,2
2011.31,2011,31,1198,2011.08,0,1198,8.243482,23.59,12.54,0,0,3.59,4.007895388266873,1.453269383010723e-4,2
2011.32,2011,32,1127,2011.08,0,1127,8.243482,19.99,12.87,0,0,0,4.007895388266873,1.3671407300943947e-4,2
2011.33,2011,33,1207,2011.08,0,1207,8.243482,22.1,11.67,0,0,2.1000000000000014,4.007895388266873,1.4641870995775813e-4,2
2011.34,2011,34,1183,2011.08,0,1183,8.243482,21.26,12.86,0,0,1.2600000000000016,4.007895388266873,1.4350731887326253e-4,2
2011.35,2011,35,1162,2011.08,0,1162,8.243482,20.96,9.44,0,0,0.9600000000000009,4.007895388266873,1.409598516743289e-4,2
2011.36,2011,36,1278,2011.09,0,1278,8.243482,19.34,13.81,0,0,0,4.007895388266873,1.5503157524939098e-4,2
2011.37,2011,37,1110,2011.09,0,1110,8.243482,18.49,10.44,0,0,0,4.007895388266873,1.3465183765792174e-4,2
2011.38,2011,38,1145,2011.09,0,1145,8.243482,19.3,8.94,0,0,0,4.007895388266873,1.3889761632281117e-4,2
2011.39,2011,39,1201,2011.09,0,1201,8.243482,24.06,10,0,0,4.059999999999999,4.007895388266873,1.4569086218663423e-4,2
2011.40,2011,40,1132,2011.10,0,1132,8.243482,17.84,10.1,0,0,0,4.007895388266873,1.3732061281870937e-4,2
2011.41,2011,41,1244,2011.10,0,1244,8.243482,15.19,6.84,0,0,0,4.007895388266873,1.5090710454635552e-4,2
2011.42,2011,42,1220,2011.10,0,1220,8.243482,12.89,3.81,0,0,0,4.007895388266873,1.4799571346185993e-4,2
2011.43,2011,43,1268,2011.10,0,1268,8.243482,14.73,8.03,0,0,0,4.007895388266873,1.5381849563085115e-4,2
2011.44,2011,44,1282,2011.10,0,1282,8.243482,16.03,9.76,0,0,0,4.007895388266873,1.555168070968069e-4,2
2011.45,2011,45,1210,2011.11,0,1210,8.243482,10.2,4.34,0,0,0,4.007895388266873,1.467826338433201e-4,2
2011.46,2011,46,1292,2011.11,0,1292,8.243482,7.8,-0.46,3.46,0.46,0,4.007895388266873,1.5672988671534675e-4,2
2011.47,2011,47,1332,2011.11,0,1332,8.243482,9.91,4.17,0,0,0,4.007895388266873,1.6158220518950608e-4,2
2011.48,2011,48,1314,2011.11,0,1314,8.243482,10.24,4.37,0,0,0,4.007895388266873,1.5939866187613438e-4,2
2011.49,2011,49,1349,2011.12,0,1349,8.243482,8.01,2.84,0.16000000000000014,0,0,4.007895388266873,1.636444405410238e-4,2
2011.50,2011,50,1345,2011.12,0,1345,8.243482,7.34,2.9,0.10000000000000009,0,0,4.007895388266873,1.6315920869360787e-4,2
2011.51,2011,51,1295,2011.12,0,1295,8.243482,8.46,4.27,0,0,0,4.007895388266873,1.5709381060090868e-4,2
2011.52,2011,52,1132,2011.12,-1,1320.6666666666667,8.243482,9.91,6.57,0,0,0,4.007895388266873,1.3732061281870937e-4,2
2012.1,2012,1,1607,2012.01,1,1406.125,8.282871,9.49,4.93,0,0,0,4.100422776621264,1.9401485306242243e-4,3
2012.2,2012,2,1350,2012.01,0,1350,8.282871,8.53,3.27,0,0,0,4.100422776621264,1.6298696430259508e-4,3
2012.3,2012,3,1322,2012.01,0,1322,8.282871,7.54,0.61,2.39,0,0,4.100422776621264,1.5960649393187458e-4,3
2012.4,2012,4,1286,2012.01,0,1286,8.282871,5.84,1.14,1.86,0,0,4.100422776621264,1.5526017488380538e-4,3
2012.5,2012,5,1363,2012.01,0,1363,8.282871,-3.11,-10.14,13.14,10.14,0,4.100422776621264,1.6455646840328675e-4,3
2012.6,2012,6,1476,2012.02,0,1476,8.282871,-1.86,-11.57,14.57,11.57,0,4.100422776621264,1.7819908097083727e-4,3
2012.7,2012,7,1467,2012.02,0,1467,8.282871,7.11,2.49,0.5099999999999998,0,0,4.100422776621264,1.7711250120882e-4,3
2012.8,2012,8,1437,2012.02,0,1437,8.282871,9.63,2.59,0.41000000000000014,0,0,4.100422776621264,1.734905686687623e-4,3
2012.9,2012,9,1410,2012.02,0,1410,8.282871,10.64,6.09,0,0,0,4.100422776621264,1.7023082938271043e-4,3
2012.10,2012,10,1391,2012.03,0,1391,8.282871,9.91,3.23,0,0,0,4.100422776621264,1.6793693877400722e-4,3
2012.11,2012,11,1391,2012.03,0,1391,8.282871,11.56,2.54,0.45999999999999996,0,0,4.100422776621264,1.6793693877400722e-4,3
2012.12,2012,12,1326,2012.03,0,1326,8.282871,16.41,3.13,0,0,0,4.100422776621264,1.6008941827054895e-4,3
2012.13,2012,13,1359,2012.03,0,1359,8.282871,13.43,2.36,0.6400000000000001,0,0,4.100422776621264,1.6407354406461239e-4,3
2012.14,2012,14,1374,2012.04,0,1374,8.282871,10.8,1.64,1.36,0,0,4.100422776621264,1.6588451033464123e-4,3
2012.15,2012,15,1340,2012.04,0,1340,8.282871,11.49,4.03,0,0,0,4.100422776621264,1.617796534559092e-4,3
2012.16,2012,16,1330,2012.04,0,1330,8.282871,12.17,2.83,0.16999999999999993,0,0,4.100422776621264,1.605723426092233e-4,3
2012.17,2012,17,1303,2012.04,0,1303,8.282871,14.67,7.86,0,0,0,4.100422776621264,1.573126033231714e-4,3
2012.18,2012,18,1241,2012.04,0,1241,8.282871,15.66,7.77,0,0,0,4.100422776621264,1.4982727607371887e-4,3
2012.19,2012,19,1284,2012.05,0,1284,8.282871,16.89,7.34,0,0,0,4.100422776621264,1.5501871271446818e-4,3
2012.20,2012,20,1238,2012.05,0,1238,8.282871,16.91,6.91,0,0,0,4.100422776621264,1.494650828197131e-4,3
2012.21,2012,21,1314,2012.05,0,1314,8.282871,26.87,14.23,0,0,6.870000000000001,4.100422776621264,1.5864064525452588e-4,3
2012.22,2012,22,1225,2012.05,0,1225,8.282871,18.14,8.6,0,0,0,4.100422776621264,1.4789557871902148e-4,3
2012.23,2012,23,1222,2012.06,0,1222,8.282871,17.41,9.04,0,0,0,4.100422776621264,1.4753338546501569e-4,3
2012.24,2012,24,1231,2012.06,0,1231,8.282871,18.36,9.59,0,0,0,4.100422776621264,1.48619965227033e-4,3
2012.25,2012,25,1250,2012.06,0,1250,8.282871,19.67,11.3,0,0,0,4.100422776621264,1.5091385583573618e-4,3
2012.26,2012,26,1250,2012.06,0,1250,8.282871,22.03,13.03,0,0,2.030000000000001,4.100422776621264,1.5091385583573618e-4,3
2012.27,2012,27,1238,2012.07,0,1238,8.282871,23.61,13.99,0,0,3.6099999999999994,4.100422776621264,1.494650828197131e-4,3
2012.28,2012,28,1188,2012.07,0,1188,8.282871,19.09,12.81,0,0,0,4.100422776621264,1.4342852858628368e-4,3
2012.29,2012,29,1188,2012.07,0,1188,8.282871,18.99,11.2,0,0,0,4.100422776621264,1.4342852858628368e-4,3
2012.30,2012,30,1253,2012.07,0,1253,8.282871,25.96,13.27,0,0,5.960000000000001,4.100422776621264,1.5127604908974195e-4,3
2012.31,2012,31,1114,2012.07,0,1114,8.282871,22.31,12.47,0,0,2.3099999999999987,4.100422776621264,1.3449442832080808e-4,3
2012.32,2012,32,1135,2012.08,0,1135,8.282871,21.36,11.63,0,0,1.3599999999999994,4.100422776621264,1.3702978109884844e-4,3
2012.33,2012,33,1199,2012.08,0,1199,8.282871,27.94,15.1,0,0,7.940000000000001,4.100422776621264,1.4475657051763816e-4,3
2012.34,2012,34,1232,2012.08,0,1232,8.282871,23.46,14.16,0,0,3.460000000000001,4.100422776621264,1.487406963117016e-4,3
2012.35,2012,35,1163,2012.08,0,1163,8.282871,20.81,10.11,0,0,0.8099999999999987,4.100422776621264,1.4041025146956896e-4,3
2012.36,2012,36,1220,2012.09,0,1220,8.282871,23.44,11.19,0,0,3.4400000000000013,4.100422776621264,1.4729192329567852e-4,3
2012.37,2012,37,1218,2012.09,0,1218,8.282871,18.77,9.44,0,0,0,4.100422776621264,1.4705046112634134e-4,3
2012.38,2012,38,1172,2012.09,0,1172,8.282871,16.27,6.8,0,0,0,4.100422776621264,1.4149683123158624e-4,3
2012.39,2012,39,1350,2012.09,0,1350,8.282871,17.21,9.89,0,0,0,4.100422776621264,1.6298696430259508e-4,3
2012.40,2012,40,1223,2012.10,0,1223,8.282871,16.23,8.41,0,0,0,4.100422776621264,1.4765411654968428e-4,3
2012.41,2012,41,1312,2012.10,0,1312,8.282871,13.47,4.17,0,0,0,4.100422776621264,1.583991830851887e-4,3
2012.42,2012,42,1277,2012.10,0,1277,8.282871,16.46,10.6,0,0,0,4.100422776621264,1.5417359512178807e-4,3
2012.43,2012,43,1217,2012.10,0,1217,8.282871,13.46,5.57,0,0,0,4.100422776621264,1.4692973004167275e-4,3
2012.44,2012,44,1307,2012.10,0,1307,8.282871,10.06,3.94,0,0,0,4.100422776621264,1.5779552766184574e-4,3
2012.45,2012,45,1288,2012.11,0,1288,8.282871,11.1,6.3,0,0,0,4.100422776621264,1.5550163705314255e-4,3
