index,year,week,deaths,year.month,n_days,deaths.s,pop.0to65,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,counter
1999.47,1999,47,523,1999.11,0,523,13629291,NA,NA,NA,NA,NA,3.8373235995914976e-5,-10
1999.48,1999,48,511,1999.11,0,511,13629291,NA,NA,NA,NA,NA,3.7492779338264915e-5,-10
1999.49,1999,49,536,1999.12,0,536,13629291,NA,NA,NA,NA,NA,3.9327064041702535e-5,-10
1999.50,1999,50,554,1999.12,0,554,13629291,NA,NA,NA,NA,NA,4.064774902817762e-5,-10
1999.51,1999,51,519,1999.12,0,519,13629291,NA,NA,NA,NA,NA,3.8079750443364953e-5,-10
1999.52,1999,52,408,1999.12,-2,571.2,13629291,NA,NA,NA,NA,NA,2.9935526360101932e-5,-10
2000.1,2000,1,711,2000.01,2,553,13711508,NA,NA,NA,NA,NA,5.185425264675483e-5,-9
2000.2,2000,2,512,2000.01,0,512,13711508,NA,NA,NA,NA,NA,3.7340896420729216e-5,-9
2000.3,2000,3,563,2000.01,0,563,13711508,NA,NA,NA,NA,NA,4.106039977513779e-5,-9
2000.4,2000,4,555,2000.01,0,555,13711508,NA,NA,NA,NA,NA,4.0476948268563895e-5,-9
2000.5,2000,5,496,2000.01,0,496,13711508,NA,NA,NA,NA,NA,3.617399340758143e-5,-9
2000.6,2000,6,479,2000.02,0,479,13711508,NA,NA,NA,NA,NA,3.4934158956111906e-5,-9
2000.7,2000,7,481,2000.02,0,481,13711508,NA,NA,NA,NA,NA,3.5080021832755374e-5,-9
2000.8,2000,8,521,2000.02,0,521,13711508,NA,NA,NA,NA,NA,3.799727936562485e-5,-9
2000.9,2000,9,489,2000.02,0,489,13711508,NA,NA,NA,NA,NA,3.566347333932927e-5,-9
2000.10,2000,10,495,2000.03,0,495,13711508,NA,NA,NA,NA,NA,3.610106196925969e-5,-9
2000.11,2000,11,496,2000.03,0,496,13711508,NA,NA,NA,NA,NA,3.617399340758143e-5,-9
2000.12,2000,12,505,2000.03,0,505,13711508,NA,NA,NA,NA,NA,3.683037635247706e-5,-9
2000.13,2000,13,511,2000.03,0,511,13711508,NA,NA,NA,NA,NA,3.726796498240748e-5,-9
2000.14,2000,14,505,2000.04,0,505,13711508,NA,NA,NA,NA,NA,3.683037635247706e-5,-9
2000.15,2000,15,507,2000.04,0,507,13711508,NA,NA,NA,NA,NA,3.697623922912053e-5,-9
2000.16,2000,16,501,2000.04,0,501,13711508,NA,NA,NA,NA,NA,3.653865059919011e-5,-9
2000.17,2000,17,488,2000.04,0,488,13711508,NA,NA,NA,NA,NA,3.5590541901007536e-5,-9
2000.18,2000,18,490,2000.05,0,490,13711508,NA,NA,NA,NA,NA,3.5736404777651005e-5,-9
2000.19,2000,19,530,2000.05,0,530,13711508,NA,NA,NA,NA,NA,3.865366231052048e-5,-9
2000.20,2000,20,488,2000.05,0,488,13711508,NA,NA,NA,NA,NA,3.5590541901007536e-5,-9
2000.21,2000,21,481,2000.05,0,481,13711508,NA,NA,NA,NA,NA,3.5080021832755374e-5,-9
2000.22,2000,22,472,2000.05,0,472,13711508,NA,NA,NA,NA,NA,3.442363888785974e-5,-9
2000.23,2000,23,484,2000.06,0,484,13711508,NA,NA,NA,NA,NA,3.5298816147720586e-5,-9
2000.24,2000,24,480,2000.06,0,480,13711508,NA,NA,NA,NA,NA,3.5007090394433636e-5,-9
2000.25,2000,25,598,2000.06,0,598,13711508,NA,NA,NA,NA,NA,4.3613000116398574e-5,-9
2000.26,2000,26,522,2000.06,0,522,13711508,NA,NA,NA,NA,NA,3.8070210803946584e-5,-9
2000.27,2000,27,472,2000.07,0,472,13711508,NA,NA,NA,NA,NA,3.442363888785974e-5,-9
2000.28,2000,28,535,2000.07,0,535,13711508,NA,NA,NA,NA,NA,3.901831950212916e-5,-9
2000.29,2000,29,493,2000.07,0,493,13711508,NA,NA,NA,NA,NA,3.595519909261622e-5,-9
2000.30,2000,30,466,2000.07,0,466,13711508,NA,NA,NA,NA,NA,3.3986050257929325e-5,-9
2000.31,2000,31,541,2000.07,0,541,13711508,NA,NA,NA,NA,NA,3.9455908132059583e-5,-9
2000.32,2000,32,510,2000.08,0,510,13711508,NA,NA,NA,NA,NA,3.719503354408574e-5,-9
2000.33,2000,33,474,2000.08,0,474,13711508,NA,NA,NA,NA,NA,3.456950176450322e-5,-9
2000.34,2000,34,503,2000.08,0,503,13711508,NA,NA,NA,NA,NA,3.6684513475833585e-5,-9
2000.35,2000,35,511,2000.08,0,511,13711508,NA,NA,NA,NA,NA,3.726796498240748e-5,-9
2000.36,2000,36,512,2000.09,0,512,13711508,NA,NA,NA,NA,NA,3.7340896420729216e-5,-9
2000.37,2000,37,522,2000.09,0,522,13711508,NA,NA,NA,NA,NA,3.8070210803946584e-5,-9
2000.38,2000,38,533,2000.09,0,533,13711508,NA,NA,NA,NA,NA,3.887245662548569e-5,-9
2000.39,2000,39,466,2000.09,0,466,13711508,NA,NA,NA,NA,NA,3.3986050257929325e-5,-9
2000.40,2000,40,540,2000.10,0,540,13711508,NA,NA,NA,NA,NA,3.9382976693737846e-5,-9
2000.41,2000,41,505,2000.10,0,505,13711508,NA,NA,NA,NA,NA,3.683037635247706e-5,-9
2000.42,2000,42,520,2000.10,0,520,13711508,NA,NA,NA,NA,NA,3.792434792730311e-5,-9
2000.43,2000,43,560,2000.10,0,560,13711508,NA,NA,NA,NA,NA,4.084160546017258e-5,-9
2000.44,2000,44,528,2000.10,0,528,13711508,NA,NA,NA,NA,NA,3.8507799433877e-5,-9
2000.45,2000,45,511,2000.11,0,511,13711508,NA,NA,NA,NA,NA,3.726796498240748e-5,-9
2000.46,2000,46,529,2000.11,0,529,13711508,NA,NA,NA,NA,NA,3.858073087219874e-5,-9
2000.47,2000,47,527,2000.11,0,527,13711508,NA,NA,NA,NA,NA,3.8434867995555265e-5,-9
2000.48,2000,48,530,2000.11,0,530,13711508,NA,NA,NA,NA,NA,3.865366231052048e-5,-9
2000.49,2000,49,468,2000.12,0,468,13711508,NA,NA,NA,NA,NA,3.41319131345728e-5,-9
2000.50,2000,50,515,2000.12,0,515,13711508,NA,NA,NA,NA,NA,3.755969073569443e-5,-9
2000.51,2000,51,547,2000.12,0,547,13711508,NA,NA,NA,NA,NA,3.989349676199e-5,-9
2000.52,2000,52,533,2000.12,0,533,13711508,NA,NA,NA,NA,NA,3.887245662548569e-5,-9
2001.1,2001,1,514,2001.01,0,514,13812574,NA,NA,NA,NA,NA,3.7212470318711055e-5,-8
2001.2,2001,2,518,2001.01,0,518,13812574,NA,NA,NA,NA,NA,3.750206152741698e-5,-8
2001.3,2001,3,525,2001.01,0,525,13812574,NA,NA,NA,NA,NA,3.800884614265234e-5,-8
2001.4,2001,4,537,2001.01,0,537,13812574,NA,NA,NA,NA,NA,3.8877619768770105e-5,-8
2001.5,2001,5,512,2001.01,0,512,13812574,NA,NA,NA,NA,NA,3.706767471435809e-5,-8
2001.6,2001,6,486,2001.02,0,486,13812574,NA,NA,NA,NA,NA,3.518533185776959e-5,-8
2001.7,2001,7,520,2001.02,0,520,13812574,NA,NA,NA,NA,NA,3.764685713176994e-5,-8
2001.8,2001,8,475,2001.02,0,475,13812574,NA,NA,NA,NA,NA,3.4388956033828306e-5,-8
2001.9,2001,9,507,2001.02,0,507,13812574,NA,NA,NA,NA,NA,3.670568570347569e-5,-8
2001.10,2001,10,513,2001.03,0,513,13812574,NA,NA,NA,NA,NA,3.714007251653457e-5,-8
2001.11,2001,11,519,2001.03,0,519,13812574,NA,NA,NA,NA,NA,3.7574459329593454e-5,-8
2001.12,2001,12,541,2001.03,0,541,13812574,NA,NA,NA,NA,NA,3.916721097747603e-5,-8
2001.13,2001,13,535,2001.03,0,535,13812574,NA,NA,NA,NA,NA,3.873282416441715e-5,-8
2001.14,2001,14,507,2001.04,0,507,13812574,NA,NA,NA,NA,NA,3.670568570347569e-5,-8
2001.15,2001,15,481,2001.04,0,481,13812574,NA,NA,NA,NA,NA,3.4823342846887194e-5,-8
2001.16,2001,16,498,2001.04,0,498,13812574,NA,NA,NA,NA,NA,3.605410548388736e-5,-8
2001.17,2001,17,526,2001.04,0,526,13812574,NA,NA,NA,NA,NA,3.808124394482882e-5,-8
2001.18,2001,18,495,2001.04,0,495,13812574,NA,NA,NA,NA,NA,3.583691207735792e-5,-8
2001.19,2001,19,509,2001.05,0,509,13812574,NA,NA,NA,NA,NA,3.685048130782865e-5,-8
2001.20,2001,20,542,2001.05,0,542,13812574,NA,NA,NA,NA,NA,3.923960877965251e-5,-8
2001.21,2001,21,511,2001.05,0,511,13812574,NA,NA,NA,NA,NA,3.699527691218161e-5,-8
2001.22,2001,22,488,2001.05,0,488,13812574,NA,NA,NA,NA,NA,3.533012746212256e-5,-8
2001.23,2001,23,475,2001.06,0,475,13812574,NA,NA,NA,NA,NA,3.4388956033828306e-5,-8
2001.24,2001,24,509,2001.06,0,509,13812574,NA,NA,NA,NA,NA,3.685048130782865e-5,-8
2001.25,2001,25,508,2001.06,0,508,13812574,NA,NA,NA,NA,NA,3.677808350565217e-5,-8
2001.26,2001,26,483,2001.06,0,483,13812574,NA,NA,NA,NA,NA,3.496813845124015e-5,-8
2001.27,2001,27,466,2001.07,0,466,13812574,NA,NA,NA,NA,NA,3.3737375814239984e-5,-8
2001.28,2001,28,447,2001.07,0,447,13812574,NA,NA,NA,NA,NA,3.236181757288685e-5,-8
2001.29,2001,29,473,2001.07,0,473,13812574,NA,NA,NA,NA,NA,3.424416042947535e-5,-8
2001.30,2001,30,519,2001.07,0,519,13812574,NA,NA,NA,NA,NA,3.7574459329593454e-5,-8
2001.31,2001,31,502,2001.07,0,502,13812574,NA,NA,NA,NA,NA,3.6343696692593286e-5,-8
2001.32,2001,32,507,2001.08,0,507,13812574,NA,NA,NA,NA,NA,3.670568570347569e-5,-8
2001.33,2001,33,520,2001.08,0,520,13812574,NA,NA,NA,NA,NA,3.764685713176994e-5,-8
2001.34,2001,34,496,2001.08,0,496,13812574,NA,NA,NA,NA,NA,3.5909309879534404e-5,-8
2001.35,2001,35,476,2001.08,0,476,13812574,NA,NA,NA,NA,NA,3.446135383600479e-5,-8
2001.36,2001,36,534,2001.09,0,534,13812574,NA,NA,NA,NA,NA,3.8660426362240665e-5,-8
2001.37,2001,37,473,2001.09,0,473,13812574,NA,NA,NA,NA,NA,3.424416042947535e-5,-8
2001.38,2001,38,538,2001.09,0,538,13812574,NA,NA,NA,NA,NA,3.895001757094659e-5,-8
2001.39,2001,39,555,2001.09,0,555,13812574,NA,NA,NA,NA,NA,4.0180780207946756e-5,-8
2001.40,2001,40,509,2001.10,0,509,13812574,NA,NA,NA,NA,NA,3.685048130782865e-5,-8
2001.41,2001,41,479,2001.10,0,479,13812574,NA,NA,NA,NA,NA,3.467854724253423e-5,-8
2001.42,2001,42,534,2001.10,0,534,13812574,NA,NA,NA,NA,NA,3.8660426362240665e-5,-8
2001.43,2001,43,553,2001.10,0,553,13812574,NA,NA,NA,NA,NA,4.00359846035938e-5,-8
2001.44,2001,44,507,2001.10,0,507,13812574,NA,NA,NA,NA,NA,3.670568570347569e-5,-8
2001.45,2001,45,474,2001.11,0,474,13812574,NA,NA,NA,NA,NA,3.431655823165183e-5,-8
2001.46,2001,46,520,2001.11,0,520,13812574,NA,NA,NA,NA,NA,3.764685713176994e-5,-8
2001.47,2001,47,549,2001.11,0,549,13812574,NA,NA,NA,NA,NA,3.9746393394887875e-5,-8
2001.48,2001,48,544,2001.11,0,544,13812574,NA,NA,NA,NA,NA,3.938440438400547e-5,-8
2001.49,2001,49,537,2001.12,0,537,13812574,NA,NA,NA,NA,NA,3.8877619768770105e-5,-8
2001.50,2001,50,551,2001.12,0,551,13812574,NA,NA,NA,NA,NA,3.989118899924084e-5,-8
2001.51,2001,51,563,2001.12,0,563,13812574,NA,NA,NA,NA,NA,4.07599626253586e-5,-8
2001.52,2001,52,607,2001.12,1,531.125,13812574,NA,NA,NA,NA,NA,4.394546592112375e-5,-8
2002.1,2002,1,440,2002.01,-1,513.3333333333334,13906571,NA,NA,NA,NA,NA,3.163971909394487e-5,-7
2002.2,2002,2,531,2002.01,0,531,13906571,NA,NA,NA,NA,NA,3.818338827019256e-5,-7
2002.3,2002,3,499,2002.01,0,499,13906571,NA,NA,NA,NA,NA,3.588231779063293e-5,-7
2002.4,2002,4,554,2002.01,0,554,13906571,NA,NA,NA,NA,NA,3.983728267737604e-5,-7
2002.5,2002,5,524,2002.02,0,524,13906571,NA,NA,NA,NA,NA,3.768002910278889e-5,-7
2002.6,2002,6,520,2002.02,0,520,13906571,NA,NA,NA,NA,NA,3.739239529284394e-5,-7
2002.7,2002,7,505,2002.02,0,505,13906571,NA,NA,NA,NA,NA,3.6313768505550365e-5,-7
2002.8,2002,8,523,2002.02,0,523,13906571,NA,NA,NA,NA,NA,3.760812065030265e-5,-7
2002.9,2002,9,533,2002.03,0,533,13906571,NA,NA,NA,NA,NA,3.832720517516503e-5,-7
2002.10,2002,10,500,2002.03,0,500,13906571,NA,NA,NA,NA,NA,3.595422624311917e-5,-7
2002.11,2002,11,532,2002.03,0,532,13906571,NA,NA,NA,NA,NA,3.8255296722678795e-5,-7
2002.12,2002,12,555,2002.03,0,555,13906571,NA,NA,NA,NA,NA,3.9909191129862276e-5,-7
2002.13,2002,13,514,2002.04,0,514,13906571,NA,NA,NA,NA,NA,3.696094457792651e-5,-7
2002.14,2002,14,466,2002.04,0,466,13906571,NA,NA,NA,NA,NA,3.3509338858587065e-5,-7
2002.15,2002,15,557,2002.04,0,557,13906571,NA,NA,NA,NA,NA,4.005300803483476e-5,-7
2002.16,2002,16,507,2002.04,0,507,13906571,NA,NA,NA,NA,NA,3.645758541052284e-5,-7
2002.17,2002,17,504,2002.04,0,504,13906571,NA,NA,NA,NA,NA,3.624186005306412e-5,-7
2002.18,2002,18,511,2002.05,0,511,13906571,NA,NA,NA,NA,NA,3.674521922046779e-5,-7
2002.19,2002,19,493,2002.05,0,493,13906571,NA,NA,NA,NA,NA,3.54508670757155e-5,-7
2002.20,2002,20,494,2002.05,0,494,13906571,NA,NA,NA,NA,NA,3.552277552820174e-5,-7
2002.21,2002,21,481,2002.05,0,481,13906571,NA,NA,NA,NA,NA,3.458796564588064e-5,-7
2002.22,2002,22,492,2002.06,0,492,13906571,NA,NA,NA,NA,NA,3.5378958623229265e-5,-7
2002.23,2002,23,505,2002.06,0,505,13906571,NA,NA,NA,NA,NA,3.6313768505550365e-5,-7
2002.24,2002,24,469,2002.06,0,469,13906571,NA,NA,NA,NA,NA,3.3725064216045784e-5,-7
2002.25,2002,25,527,2002.06,0,527,13906571,NA,NA,NA,NA,NA,3.789575446024761e-5,-7
2002.26,2002,26,551,2002.07,0,551,13906571,NA,NA,NA,NA,NA,3.962155731991733e-5,-7
2002.27,2002,27,498,2002.07,0,498,13906571,NA,NA,NA,NA,NA,3.5810409338146696e-5,-7
2002.28,2002,28,504,2002.07,0,504,13906571,NA,NA,NA,NA,NA,3.624186005306412e-5,-7
2002.29,2002,29,510,2002.07,0,510,13906571,NA,NA,NA,NA,NA,3.667331076798155e-5,-7
2002.30,2002,30,513,2002.07,0,513,13906571,NA,NA,NA,NA,NA,3.688903612544027e-5,-7
2002.31,2002,31,494,2002.08,0,494,13906571,NA,NA,NA,NA,NA,3.552277552820174e-5,-7
2002.32,2002,32,474,2002.08,0,474,13906571,NA,NA,NA,NA,NA,3.408460647847697e-5,-7
2002.33,2002,33,530,2002.08,0,530,13906571,NA,NA,NA,NA,NA,3.811147981770632e-5,-7
2002.34,2002,34,486,2002.08,0,486,13906571,NA,NA,NA,NA,NA,3.494750790831183e-5,-7
2002.35,2002,35,504,2002.09,0,504,13906571,NA,NA,NA,NA,NA,3.624186005306412e-5,-7
2002.36,2002,36,495,2002.09,0,495,13906571,NA,NA,NA,NA,NA,3.559468398068798e-5,-7
2002.37,2002,37,517,2002.09,0,517,13906571,NA,NA,NA,NA,NA,3.717666993538522e-5,-7
2002.38,2002,38,487,2002.09,0,487,13906571,NA,NA,NA,NA,NA,3.501941636079807e-5,-7
2002.39,2002,39,487,2002.09,0,487,13906571,NA,NA,NA,NA,NA,3.501941636079807e-5,-7
2002.40,2002,40,544,2002.10,0,544,13906571,NA,NA,NA,NA,NA,3.911819815251366e-5,-7
2002.41,2002,41,498,2002.10,0,498,13906571,NA,NA,NA,NA,NA,3.5810409338146696e-5,-7
2002.42,2002,42,490,2002.10,0,490,13906571,NA,NA,NA,NA,NA,3.523514171825679e-5,-7
2002.43,2002,43,555,2002.10,0,555,13906571,NA,NA,NA,NA,NA,3.9909191129862276e-5,-7
2002.44,2002,44,532,2002.11,0,532,13906571,NA,NA,NA,NA,NA,3.8255296722678795e-5,-7
2002.45,2002,45,537,2002.11,0,537,13906571,NA,NA,NA,NA,NA,3.861483898510999e-5,-7
2002.46,2002,46,535,2002.11,0,535,13906571,NA,NA,NA,NA,NA,3.8471022080137514e-5,-7
2002.47,2002,47,551,2002.11,0,551,13906571,NA,NA,NA,NA,NA,3.962155731991733e-5,-7
2002.48,2002,48,552,2002.12,0,552,13906571,NA,NA,NA,NA,NA,3.9693465772403564e-5,-7
2002.49,2002,49,492,2002.12,0,492,13906571,NA,NA,NA,NA,NA,3.5378958623229265e-5,-7
2002.50,2002,50,575,2002.12,0,575,13906571,NA,NA,NA,NA,NA,4.1347360179587045e-5,-7
2002.51,2002,51,550,2002.12,0,550,13906571,NA,NA,NA,NA,NA,3.954964886743109e-5,-7
2002.52,2002,52,703,2002.12,2,546.7777777777778,13906571,NA,NA,NA,NA,NA,5.055164209782555e-5,-7
2003.1,2003,1,382,2003.01,-2,534.8,13972116,NA,NA,NA,NA,NA,2.7340168089071117e-5,-6
2003.2,2003,2,531,2003.01,0,531,13972116,NA,NA,NA,NA,NA,3.800426506622189e-5,-6
2003.3,2003,3,508,2003.01,0,508,13972116,NA,NA,NA,NA,NA,3.6358129291225465e-5,-6
2003.4,2003,4,532,2003.01,0,532,13972116,NA,NA,NA,NA,NA,3.807583618687391e-5,-6
2003.5,2003,5,477,2003.02,0,477,13972116,NA,NA,NA,NA,NA,3.413942455101289e-5,-6
2003.6,2003,6,470,2003.02,0,470,13972116,NA,NA,NA,NA,NA,3.363842670644876e-5,-6
2003.7,2003,7,477,2003.02,0,477,13972116,NA,NA,NA,NA,NA,3.413942455101289e-5,-6
2003.8,2003,8,510,2003.02,0,510,13972116,NA,NA,NA,NA,NA,3.65012715325295e-5,-6
2003.9,2003,9,539,2003.03,0,539,13972116,NA,NA,NA,NA,NA,3.857683403143805e-5,-6
2003.10,2003,10,509,2003.03,0,509,13972116,NA,NA,NA,NA,NA,3.642970041187748e-5,-6
2003.11,2003,11,549,2003.03,0,549,13972116,NA,NA,NA,NA,NA,3.929254523795823e-5,-6
2003.12,2003,12,506,2003.03,0,506,13972116,NA,NA,NA,NA,NA,3.621498704992143e-5,-6
2003.13,2003,13,531,2003.03,0,531,13972116,NA,NA,NA,NA,NA,3.800426506622189e-5,-6
2003.14,2003,14,552,2003.04,0,552,13972116,NA,NA,NA,NA,NA,3.950725859991429e-5,-6
2003.15,2003,15,485,2003.04,0,485,13972116,NA,NA,NA,NA,NA,3.471199351622904e-5,-6
2003.16,2003,16,549,2003.04,0,549,13972116,NA,NA,NA,NA,NA,3.929254523795823e-5,-6
2003.17,2003,17,560,2003.04,0,560,13972116,NA,NA,NA,NA,NA,4.007982756513044e-5,-6
2003.18,2003,18,493,2003.05,0,493,13972116,NA,NA,NA,NA,NA,3.5284562481445186e-5,-6
2003.19,2003,19,496,2003.05,0,496,13972116,NA,NA,NA,NA,NA,3.549927584340124e-5,-6
2003.20,2003,20,462,2003.05,0,462,13972116,NA,NA,NA,NA,NA,3.306585774123261e-5,-6
2003.21,2003,21,500,2003.05,0,500,13972116,NA,NA,NA,NA,NA,3.5785560326009316e-5,-6
2003.22,2003,22,496,2003.06,0,496,13972116,NA,NA,NA,NA,NA,3.549927584340124e-5,-6
2003.23,2003,23,551,2003.06,0,551,13972116,NA,NA,NA,NA,NA,3.943568747926227e-5,-6
2003.24,2003,24,461,2003.06,0,461,13972116,NA,NA,NA,NA,NA,3.299428662058059e-5,-6
2003.25,2003,25,499,2003.06,0,499,13972116,NA,NA,NA,NA,NA,3.57139892053573e-5,-6
2003.26,2003,26,551,2003.06,0,551,13972116,NA,NA,NA,NA,NA,3.943568747926227e-5,-6
2003.27,2003,27,470,2003.07,0,470,13972116,NA,NA,NA,NA,NA,3.363842670644876e-5,-6
2003.28,2003,28,494,2003.07,0,494,13972116,NA,NA,NA,NA,NA,3.5356133602097205e-5,-6
2003.29,2003,29,509,2003.07,0,509,13972116,NA,NA,NA,NA,NA,3.642970041187748e-5,-6
2003.30,2003,30,485,2003.07,0,485,13972116,NA,NA,NA,NA,NA,3.471199351622904e-5,-6
2003.31,2003,31,496,2003.08,0,496,13972116,NA,NA,NA,NA,NA,3.549927584340124e-5,-6
2003.32,2003,32,518,2003.08,0,518,13972116,NA,NA,NA,NA,NA,3.707384049774565e-5,-6
2003.33,2003,33,537,2003.08,0,537,13972116,NA,NA,NA,NA,NA,3.843369179013401e-5,-6
2003.34,2003,34,483,2003.08,0,483,13972116,NA,NA,NA,NA,NA,3.4568851274925e-5,-6
2003.35,2003,35,494,2003.09,0,494,13972116,NA,NA,NA,NA,NA,3.5356133602097205e-5,-6
2003.36,2003,36,507,2003.09,0,507,13972116,NA,NA,NA,NA,NA,3.6286558170573446e-5,-6
2003.37,2003,37,530,2003.09,0,530,13972116,NA,NA,NA,NA,NA,3.793269394556987e-5,-6
2003.38,2003,38,551,2003.09,0,551,13972116,NA,NA,NA,NA,NA,3.943568747926227e-5,-6
2003.39,2003,39,535,2003.09,0,535,13972116,NA,NA,NA,NA,NA,3.829054954882997e-5,-6
2003.40,2003,40,542,2003.10,0,542,13972116,NA,NA,NA,NA,NA,3.87915473933941e-5,-6
2003.41,2003,41,518,2003.10,0,518,13972116,NA,NA,NA,NA,NA,3.707384049774565e-5,-6
2003.42,2003,42,508,2003.10,0,508,13972116,NA,NA,NA,NA,NA,3.6358129291225465e-5,-6
2003.43,2003,43,525,2003.10,0,525,13972116,NA,NA,NA,NA,NA,3.757483834230978e-5,-6
2003.44,2003,44,506,2003.11,0,506,13972116,NA,NA,NA,NA,NA,3.621498704992143e-5,-6
2003.45,2003,45,484,2003.11,0,484,13972116,NA,NA,NA,NA,NA,3.464042239557702e-5,-6
2003.46,2003,46,503,2003.11,0,503,13972116,NA,NA,NA,NA,NA,3.600027368796537e-5,-6
2003.47,2003,47,520,2003.11,0,520,13972116,NA,NA,NA,NA,NA,3.721698273904969e-5,-6
2003.48,2003,48,506,2003.12,0,506,13972116,NA,NA,NA,NA,NA,3.621498704992143e-5,-6
2003.49,2003,49,524,2003.12,0,524,13972116,NA,NA,NA,NA,NA,3.750326722165776e-5,-6
2003.50,2003,50,580,2003.12,0,580,13972116,NA,NA,NA,NA,NA,4.151124997817081e-5,-6
2003.51,2003,51,561,2003.12,0,561,13972116,NA,NA,NA,NA,NA,4.0151398685782456e-5,-6
2003.52,2003,52,801,2003.12,3,560.7,13972116,NA,NA,NA,NA,NA,5.732846764226693e-5,-6
2004.1,2004,1,276,2004.01,-3,483,14006878,NA,NA,NA,NA,NA,1.9704605123283004e-5,-5
2004.2,2004,2,508,2004.01,0,508,14006878,NA,NA,NA,NA,NA,3.626789638633249e-5,-5
2004.3,2004,3,508,2004.01,0,508,14006878,NA,NA,NA,NA,NA,3.626789638633249e-5,-5
2004.4,2004,4,548,2004.01,0,548,14006878,NA,NA,NA,NA,NA,3.912363625927205e-5,-5
2004.5,2004,5,496,2004.02,0,496,14006878,NA,NA,NA,NA,NA,3.5411174424450615e-5,-5
2004.6,2004,6,541,2004.02,0,541,14006878,NA,NA,NA,NA,NA,3.8623881781507626e-5,-5
2004.7,2004,7,492,2004.02,0,492,14006878,NA,NA,NA,NA,NA,3.512560043715666e-5,-5
2004.8,2004,8,521,2004.02,0,521,14006878,NA,NA,NA,NA,NA,3.7196011845037844e-5,-5
2004.9,2004,9,473,2004.03,0,473,14006878,NA,NA,NA,NA,NA,3.376912399751037e-5,-5
2004.10,2004,10,489,2004.03,0,489,14006878,NA,NA,NA,NA,NA,3.4911419946686195e-5,-5
2004.11,2004,11,475,2004.03,0,475,14006878,NA,NA,NA,NA,NA,3.391191099115734e-5,-5
2004.12,2004,12,467,2004.03,0,467,14006878,NA,NA,NA,NA,NA,3.334076301656943e-5,-5
2004.13,2004,13,506,2004.03,0,506,14006878,NA,NA,NA,NA,NA,3.6125109392685506e-5,-5
2004.14,2004,14,502,2004.04,0,502,14006878,NA,NA,NA,NA,NA,3.583953540539155e-5,-5
2004.15,2004,15,481,2004.04,0,481,14006878,NA,NA,NA,NA,NA,3.434027197209828e-5,-5
2004.16,2004,16,521,2004.04,0,521,14006878,NA,NA,NA,NA,NA,3.7196011845037844e-5,-5
2004.17,2004,17,485,2004.04,0,485,14006878,NA,NA,NA,NA,NA,3.462584595939223e-5,-5
2004.18,2004,18,473,2004.05,0,473,14006878,NA,NA,NA,NA,NA,3.376912399751037e-5,-5
2004.19,2004,19,471,2004.05,0,471,14006878,NA,NA,NA,NA,NA,3.3626337003863387e-5,-5
2004.20,2004,20,475,2004.05,0,475,14006878,NA,NA,NA,NA,NA,3.391191099115734e-5,-5
2004.21,2004,21,504,2004.05,0,504,14006878,NA,NA,NA,NA,NA,3.598232239903853e-5,-5
2004.22,2004,22,503,2004.05,0,503,14006878,NA,NA,NA,NA,NA,3.591092890221504e-5,-5
2004.23,2004,23,466,2004.06,0,466,14006878,NA,NA,NA,NA,NA,3.326936951974594e-5,-5
2004.24,2004,24,503,2004.06,0,503,14006878,NA,NA,NA,NA,NA,3.591092890221504e-5,-5
2004.25,2004,25,433,2004.06,0,433,14006878,NA,NA,NA,NA,NA,3.09133841245708e-5,-5
2004.26,2004,26,500,2004.06,0,500,14006878,NA,NA,NA,NA,NA,3.569674841174457e-5,-5
2004.27,2004,27,478,2004.07,0,478,14006878,NA,NA,NA,NA,NA,3.412609148162781e-5,-5
2004.28,2004,28,498,2004.07,0,498,14006878,NA,NA,NA,NA,NA,3.5553961418097596e-5,-5
2004.29,2004,29,491,2004.07,0,491,14006878,NA,NA,NA,NA,NA,3.505420694033317e-5,-5
2004.30,2004,30,478,2004.07,0,478,14006878,NA,NA,NA,NA,NA,3.412609148162781e-5,-5
2004.31,2004,31,508,2004.08,0,508,14006878,NA,NA,NA,NA,NA,3.626789638633249e-5,-5
2004.32,2004,32,530,2004.08,0,530,14006878,NA,NA,NA,NA,NA,3.7838553316449244e-5,-5
2004.33,2004,33,491,2004.08,0,491,14006878,NA,NA,NA,NA,NA,3.505420694033317e-5,-5
2004.34,2004,34,473,2004.08,0,473,14006878,NA,NA,NA,NA,NA,3.376912399751037e-5,-5
2004.35,2004,35,515,2004.08,0,515,14006878,NA,NA,NA,NA,NA,3.676765086409691e-5,-5
2004.36,2004,36,476,2004.09,0,476,14006878,NA,NA,NA,NA,NA,3.398330448798083e-5,-5
2004.37,2004,37,513,2004.09,0,513,14006878,NA,NA,NA,NA,NA,3.662486387044993e-5,-5
2004.38,2004,38,483,2004.09,0,483,14006878,NA,NA,NA,NA,NA,3.448305896574526e-5,-5
2004.39,2004,39,526,2004.09,0,526,14006878,NA,NA,NA,NA,NA,3.755297932915529e-5,-5
2004.40,2004,40,513,2004.10,0,513,14006878,NA,NA,NA,NA,NA,3.662486387044993e-5,-5
2004.41,2004,41,481,2004.10,0,481,14006878,NA,NA,NA,NA,NA,3.434027197209828e-5,-5
2004.42,2004,42,505,2004.10,0,505,14006878,NA,NA,NA,NA,NA,3.6053715895862016e-5,-5
